"insect_taxon","fungal_taxon","t_stat","p_perm","q_value_within_insect","q_value_global","insect_family","insect_subfamily","insect_genus","insect_species","fungal_kingdom","fungal_phylum","fungal_class","fungal_order","fungal_family","fungal_genus","fungal_species","direction"
"Pityogenes hopkinsi","ASV_9053",-3.0849974617473,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Ostropales","f__Spirographaceae","g__Spirographa","s__fusisporella","negative"
"Pityogenes hopkinsi","ASV_9241",-2.38920520751306,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Chaetothyriaceae","g__Camptophora","s__hylomeconis","negative"
"Pityogenes hopkinsi","ASV_9311",-2.9390760807897,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideales_fam_Incertae_sedis","g__Dothideales_gen_Incertae_sedis",NA,"negative"
"Pityogenes hopkinsi","ASV_9496",-2.43007602119882,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiales_fam_Incertae_sedis","g__Chalara","s__microspora","negative"
"Pityogenes hopkinsi","ASV_10027",-2.87305246675919,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Schizoporaceae","g__Lyomyces",NA,"negative"
"Pityogenes hopkinsi","ASV_10442",-3.17614242871196,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Pleurotaceae","g__Hohenbuehelia",NA,"negative"
"Pityogenes hopkinsi","ASV_10464",-2.84767011231742,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Steccherinaceae","g__Steccherinaceae_gen_Incertae_sedis",NA,"negative"
"Pityogenes hopkinsi","ASV_10925",-2.99279304057793,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_11294",2.46982486634277,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales",NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_11483",-4.07928519831736,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Tympanidaceae","g__Tympanis",NA,"negative"
"Pityogenes hopkinsi","ASV_11720",-3.29562786232291,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricostilbomycetes","o__Agaricostilbales","f__Jianyuniaceae","g__Jianyunia",NA,"negative"
"Pityogenes hopkinsi","ASV_12103",-2.65088308807356,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Microbotryomycetes_ord_Incertae_sedis","f__Colacogloeaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_12516",-2.36300901005418,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Microstromatales","f__Microstromatales_fam_Incertae_sedis","g__Pseudomicrostroma",NA,"negative"
"Pityogenes hopkinsi","ASV_13131",-2.59657518770875,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_13213",-2.48243152713411,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Microbotryomycetes_ord_Incertae_sedis","f__Colacogloeaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_13228",-2.46254721938385,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala",NA,"negative"
"Pityogenes hopkinsi","ASV_13321",-2.989993462649,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Rhodosporidiobolus","s__colostri","negative"
"Pityogenes hopkinsi","ASV_13361",-3.36664799582389,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_13832",-2.91276244016102,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_15436",-2.56869903722574,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Ramularia",NA,"negative"
"Pityogenes hopkinsi","ASV_17991",-3.0350988311936,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_20243",-2.89579175084512,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Chaetosphaeriales","f__Chaetosphaeriaceae","g__Pyrigemmula","s__aurantiaca","negative"
"Pityogenes hopkinsi","ASV_20703",-2.80419234998408,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Trichomeriaceae","g__Trichomerium","s__lapideum","negative"
"Pityogenes hopkinsi","ASV_20740",-2.37002441637483,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Bulleribasidiaceae_gen_Incertae_sedis",NA,"negative"
"Pityogenes hopkinsi","ASV_21763",-2.50137541548875,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma",NA,"negative"
"Pityogenes hopkinsi","ASV_22577",-3.12229908100739,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Rachicladosporium","s__cboliae","negative"
"Pityogenes hopkinsi","ASV_23277",-3.65692150575968,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_fam_Incertae_sedis","g__Acremonium","s__rutilum","negative"
"Pityogenes hopkinsi","ASV_23295",-3.14904226732838,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Ostropales","f__Spirographaceae","g__Spirographa","s__fusisporella","negative"
"Pityogenes hopkinsi","ASV_24232",-3.63363084192531,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Schizoporaceae","g__Xylodon",NA,"negative"
"Pityogenes hopkinsi","ASV_24620",-2.74829993166175,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium",NA,"negative"
"Pityogenes hopkinsi","ASV_25245",-3.60580150167547,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Microstromatales","f__Microstromatales_fam_Incertae_sedis","g__Pseudomicrostroma",NA,"negative"
"Pityogenes hopkinsi","ASV_26943",-3.2605655682467,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Schizoporaceae","g__Xylodon","s__brevisetus","negative"
"Pityogenes hopkinsi","ASV_27051",-2.80588653182376,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_28899",-3.54744491776724,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Podoscyphaceae","g__Hypochnicium","s__geogenium","negative"
"Pityogenes hopkinsi","ASV_29425",-3.47977695685422,0.003,0.0627920792079208,0.806536956521739,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Mollisiaceae","g__Mollisia","s__asteliae","negative"
"Pityogenes hopkinsi","ASV_360",-1.83032926963467,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Lophiotremataceae","g__Atrocalyx",NA,"negative"
"Pityogenes hopkinsi","ASV_550",2.64268993176827,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Cryphonectriaceae","g__Cryphonectriaceae_gen_Incertae_sedis",NA,"positive"
"Pityogenes hopkinsi","ASV_602",2.40107718142477,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_1024",2.63422590306878,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Polyporaceae","g__Trametes",NA,"positive"
"Pityogenes hopkinsi","ASV_1083",2.99825619326836,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_1222",3.98436290200783,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Rhytismatales","f__Rhytismataceae","g__Lophodermium","s__macci","positive"
"Pityogenes hopkinsi","ASV_1341",2.73621909555559,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_1563",2.9815000425556,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Calosphaeriales","f__Calosphaeriaceae","g__Jattaea",NA,"positive"
"Pityogenes hopkinsi","ASV_1678",2.79135530835991,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_1853",3.14059581316286,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Pyrenochaetopsis","s__microspora","positive"
"Pityogenes hopkinsi","ASV_2005",3.02395210702102,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrinaceae_gen_Incertae_sedis",NA,"positive"
"Pityogenes hopkinsi","ASV_2051",-2.80971370093032,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Rhytismatales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_2319",3.3696081562754,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_4344",-3.2909410304799,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_4795",-3.55410063815454,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_5396",-2.62431482489477,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Rachicladosporium",NA,"negative"
"Pityogenes hopkinsi","ASV_6671",2.742351276752,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricostilbomycetes","o__Agaricostilbales","f__Chionosphaeraceae",NA,NA,"positive"
"Pityogenes hopkinsi","ASV_6739",-2.97098480228212,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Pityogenes hopkinsi","ASV_6747",-2.4944950041048,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleraceae","g__Fonsecazyma",NA,"negative"
"Pityogenes hopkinsi","ASV_6977",-3.09788542760752,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Phacidiales","f__Phacidiaceae","g__Phacidium","s__lacerum","negative"
"Pityogenes hopkinsi","ASV_7548",-2.60723831330386,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_7623",-2.94161867164784,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Patellariales","f__Patellariaceae","g__Rhizodiscina","s__lignyota","negative"
"Pityogenes hopkinsi","ASV_7782",-2.51522399407508,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Tremellaceae","g__Tremella","s__encephala","negative"
"Pityogenes hopkinsi","ASV_8210",-3.15507595082578,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Incrustoporiaceae","g__Skeletocutis","s__kuehneri","negative"
"Pityogenes hopkinsi","ASV_8396",-3.76450397128714,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Valsa",NA,"negative"
"Pityogenes hopkinsi","ASV_9252",-3.11848867252658,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Phanerochaetaceae","g__Phanerochaete","s__bambusicola","negative"
"Pityogenes hopkinsi","ASV_9310",-3.39103693180483,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Massarinaceae","g__Helminthosporium","s__asterinum","negative"
"Pityogenes hopkinsi","ASV_9575",-2.76394161659183,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Microstromatales","f__Microstromatales_fam_Incertae_sedis","g__Pseudomicrostroma",NA,"negative"
"Pityogenes hopkinsi","ASV_9610",-3.00130614197653,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Phaeomoniellales","f__Phaeomoniellaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_9669",-3.32231024458948,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Atractiellomycetes","o__Atractiellales","f__Phleogenaceae","g__Helicogloea","s__compressa","negative"
"Pityogenes hopkinsi","ASV_10278",-3.13055983740903,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Ostropales","f__Spirographaceae","g__Spirographa","s__fusisporella","negative"
"Pityogenes hopkinsi","ASV_10412",-2.48520628002462,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_11372",-2.39019084107637,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Phoma","s__aloes","negative"
"Pityogenes hopkinsi","ASV_11601",-3.19160774245866,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Peniophoraceae","g__Peniophora","s__cinerea","negative"
"Pityogenes hopkinsi","ASV_11736",-3.09370275805996,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_11977",-2.58782648939901,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Peniophoraceae","g__Peniophora","s__cinerea","negative"
"Pityogenes hopkinsi","ASV_12239",-3.11206439124578,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Microstromatales","f__Microstromatales_fam_Incertae_sedis","g__Pseudomicrostroma","s__phylloplanum","negative"
