"insect_taxon","fungal_taxon","t_stat","p_perm","q_value_within_insect","q_value_global","insect_family","insect_subfamily","insect_genus","insect_species","fungal_kingdom","fungal_phylum","fungal_class","fungal_order","fungal_family","fungal_genus","fungal_species","direction"
"Pityogenes hopkinsi","ASV_3677",-3.15844001839951,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_3806",3.44784873178937,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Corticiales","f__Corticiaceae","g__Mycobernardia","s__incrustans","positive"
"Pityogenes hopkinsi","ASV_3891",-3.68002735646577,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_3987",4.75744165733187,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Tubulicrinaceae","g__Tubulicrinis","s__subulatus","positive"
"Pityogenes hopkinsi","ASV_3997",-4.01124516005419,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_4039",-3.27312162771673,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Microstromatales","f__Microstromatales_fam_Incertae_sedis","g__Pseudomicrostroma","s__phylloplanum","negative"
"Pityogenes hopkinsi","ASV_4065",-2.70506804162553,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Pleurotaceae","g__Pleurotus","s__populinus","negative"
"Pityogenes hopkinsi","ASV_4216",-3.25697414528618,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymosphaeriaceae","g__Paracamarosporium",NA,"negative"
"Pityogenes hopkinsi","ASV_4255",3.89057899201248,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_4276",-2.37103390921723,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Trichomeriaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_4291",-2.68599869601557,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Neocucurbitaria","s__quercina","negative"
"Pityogenes hopkinsi","ASV_4296",-3.84730575311352,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_4376",-3.3401663005886,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_4795",-4.08133112770243,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_4859",-3.73153792833547,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium",NA,"negative"
"Pityogenes hopkinsi","ASV_4975",4.08229149047391,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Gnomoniaceae","g__Ophiognomonia","s__rosae","positive"
"Pityogenes hopkinsi","ASV_4990",-3.6407450538087,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_5115",-2.44601340307521,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Phaffomycetaceae","g__Wickerhamomyces","s__alni","negative"
"Pityogenes hopkinsi","ASV_5285",-3.43724650840482,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina",NA,"negative"
"Pityogenes hopkinsi","ASV_5297",-3.85462215281279,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_5330",-2.29262868250555,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_5503",3.70736713517941,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales","f__Lecanoraceae","g__Lecidella","s__albida","positive"
"Pityogenes hopkinsi","ASV_5511",-3.51440420745559,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_5535",-3.78737551437015,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Aculeata",NA,"negative"
"Pityogenes hopkinsi","ASV_5562",-3.24702044715478,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_5575",4.10279963109772,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Polyporaceae","g__Daedaleopsis","s__confragosa","positive"
"Pityogenes hopkinsi","ASV_5578",4.79476341560917,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Hymenochaetaceae","g__Phellinus","s__piceicola","positive"
"Pityogenes hopkinsi","ASV_5727",-3.98151141997131,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Allocucurbitaria","s__botulispora","negative"
"Pityogenes hopkinsi","ASV_5855",3.57486474779821,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_5910",-3.57452527427197,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_6032",-3.19128130661163,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma",NA,"negative"
"Pityogenes hopkinsi","ASV_6125",3.32935462155431,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Venturiales","f__Venturiaceae","g__Venturia",NA,"positive"
"Pityogenes hopkinsi","ASV_6148",3.28224544458749,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Lophiotremataceae","g__Atrocalyx","s__nordicus","positive"
"Pityogenes hopkinsi","ASV_6200",-4.49275484488918,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Schizoporaceae","g__Xylodon","s__rimosissimus","negative"
"Pityogenes hopkinsi","ASV_6245",-3.79731469904527,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_6286",-3.80077448184192,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_6312",-3.30108039600346,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiales_fam_Incertae_sedis","g__Cryptocline","s__arctostaphyli","negative"
"Pityogenes hopkinsi","ASV_6331",6.16959759603607,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Graphostromataceae","g__Graphostroma",NA,"positive"
"Pityogenes hopkinsi","ASV_6349",4.34369024534914,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Melanconiellaceae","g__Microascospora",NA,"positive"
"Pityogenes hopkinsi","ASV_6388",-3.83249536133698,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Phoma","s__laundoniae","negative"
"Pityogenes hopkinsi","ASV_6665",-2.70523650571688,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium",NA,"negative"
"Pityogenes hopkinsi","ASV_6711",-3.24994739633649,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Pityogenes hopkinsi","ASV_6747",-3.3878994136629,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleraceae","g__Fonsecazyma",NA,"negative"
"Pityogenes hopkinsi","ASV_6926",3.24723804319157,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Polyporales_fam_Incertae_sedis","g__Diplomitoporus","s__crustulinus","positive"
"Pityogenes hopkinsi","ASV_7334",-3.67570323036442,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Mycenaceae","g__Mycena",NA,"negative"
"Pityogenes hopkinsi","ASV_7414",5.15389084421873,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Polyporaceae","g__Rhodonia","s__placenta","positive"
"Pityogenes hopkinsi","ASV_7445",-3.94769202630589,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Myriangiales","f__Endosporiaceae","g__Endosporium",NA,"negative"
"Pityogenes hopkinsi","ASV_7449",-3.36528714044723,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Teratosphaeriaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_7631",-3.85213068273807,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Aureobasidiaceae","g__Kabatiella",NA,"negative"
"Pityogenes hopkinsi","ASV_7659",4.16686255502376,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Togniniales","f__Togniniaceae","g__Phaeoacremonium","s__angustius","positive"
"Pityogenes hopkinsi","ASV_7704",-3.709075491262,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Rhinocladiella","s__quercus","negative"
"Pityogenes hopkinsi","ASV_8039",-3.58806634850467,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Peniophoraceae","g__Peniophora",NA,"negative"
"Pityogenes hopkinsi","ASV_8063",-3.30993261654255,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium",NA,"negative"
"Pityogenes hopkinsi","ASV_8116",2.62441272529253,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Meruliaceae","g__Phlebia","s__subserialis","positive"
"Pityogenes hopkinsi","ASV_8474",-3.50236200347166,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_8489",-2.85612443824042,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_8639",-5.29125407354837,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Lophiotremataceae","g__Lophiotrema","s__nucula","negative"
"Pityogenes hopkinsi","ASV_8751",-3.66451525682496,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Cosmospora","s__viridescens","negative"
"Pityogenes hopkinsi","ASV_8753",-3.80283938530697,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_8792",-2.9395301705727,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Hymenochaetaceae","g__Hydnoporia","s__rimosa","negative"
"Pityogenes hopkinsi","ASV_8841",4.80231334642018,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Tubulicrinaceae","g__Tubulicrinis","s__accedens","positive"
"Pityogenes hopkinsi","ASV_8959",-4.09272166939765,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Microstromatales","f__Microstromatales_fam_Incertae_sedis","g__Pseudomicrostroma","s__phylloplanum","negative"
"Pityogenes hopkinsi","ASV_9053",-3.52961389261885,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Ostropales","f__Spirographaceae","g__Spirographa","s__fusisporella","negative"
"Pityogenes hopkinsi","ASV_9146",4.26213333971538,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariomycetes_ord_Incertae_sedis","f__Sordariomycetes_fam_Incertae_sedis","g__Rhamphoria","s__pyriformis","positive"
"Pityogenes hopkinsi","ASV_9153",-4.52309425794434,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Sydowia","s__polyspora","negative"
"Pityogenes hopkinsi","ASV_9311",-3.46764266255655,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideales_fam_Incertae_sedis","g__Dothideales_gen_Incertae_sedis",NA,"negative"
"Pityogenes hopkinsi","ASV_9342",-3.46852899174582,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_9378",-3.36958713552473,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_9415",-4.53156441369908,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_9448",-2.97852928873936,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Botryosphaeriales","f__Melanopsaceae","g__Melanops",NA,"negative"
"Pityogenes hopkinsi","ASV_9574",-4.16509427289131,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Peniophoraceae","g__Peniophora",NA,"negative"
"Pityogenes hopkinsi","ASV_9577",-3.51350268973937,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_9739",-2.9823180423649,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Kabatina",NA,"negative"
"Pityogenes hopkinsi","ASV_9810",-2.76310825589111,0.001,0.0224893617021277,0.281706150341686,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Hysteriales","f__Hysteriaceae",NA,NA,"negative"
