	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_6912	93	91	91	91	48	22	22
ASV_6913	98	98	98	98	98	82	51
ASV_6914	61	61	61	61	61	61	58
ASV_6915	100	100	100	100	100	90	90
ASV_6916	100	96	96	96	96	95	91
ASV_6917	100	89	89	89	89	88	54
ASV_6918	71	0	0	0	0	0	0
ASV_6919	100	100	100	100	100	100	100
ASV_6920	92	38	38	38	38	38	38
ASV_6921	100	83	81	81	81	78	63
ASV_6922	96	96	95	95	66	62	5
ASV_6923	96	96	96	96	96	96	42
ASV_6924	100	100	99	99	99	99	99
ASV_6925	100	100	100	100	92	92	92
ASV_6926	100	100	100	100	100	100	100
ASV_6927	81	80	74	74	35	10	9
ASV_6928	38	36	7	1	0	0	0
ASV_6929	100	100	100	100	100	100	72
ASV_6930	100	100	100	100	100	100	91
ASV_6931	87	82	73	63	63	35	21
ASV_6932	59	59	59	59	59	59	59
ASV_6933	100	100	100	98	98	98	90
ASV_6934	100	100	100	100	100	100	100
ASV_6935	97	95	94	94	94	58	58
ASV_6936	100	100	100	100	98	64	64
ASV_6937	57	57	57	57	55	55	55
ASV_6938	49	49	49	49	49	49	49
ASV_6939	99	99	16	15	14	14	14
ASV_6940	100	100	100	100	100	100	100
ASV_6941	44	44	44	44	44	44	39
ASV_6942	100	100	100	90	90	60	50
ASV_6943	33	29	18	1	1	1	1
ASV_6944	97	44	44	44	44	44	44
ASV_6945	100	100	93	93	88	88	71
ASV_6946	100	100	100	100	100	100	100
ASV_6947	89	86	79	79	53	49	38
ASV_6948	92	92	92	81	66	48	48
ASV_6949	99	99	98	77	73	70	70
ASV_6950	95	94	93	93	49	30	27
ASV_6951	75	65	42	42	41	41	32
ASV_6952	100	100	100	100	100	67	67
ASV_6953	100	100	99	97	96	78	78
ASV_6954	44	44	44	44	44	44	44
ASV_6955	100	100	100	49	49	49	44
ASV_6956	100	100	100	100	89	88	64
ASV_6957	92	92	78	78	78	78	78
ASV_6958	91	90	82	58	31	6	3
ASV_6959	100	100	100	90	90	84	69
ASV_6960	100	100	100	100	100	92	92
ASV_6961	100	100	100	73	73	73	73
ASV_6962	100	100	100	100	100	100	100
ASV_6963	100	100	100	100	100	100	99
ASV_6964	99	96	93	92	91	91	91
ASV_6965	100	100	100	100	100	100	100
ASV_6966	100	100	96	96	82	82	44
ASV_6967	100	100	100	100	100	100	88
ASV_6968	49	49	45	45	45	45	45
ASV_6969	61	61	61	61	58	28	25
ASV_6970	90	36	36	36	36	36	36
ASV_6971	100	100	100	100	99	98	59
ASV_6972	100	100	100	100	100	100	100
ASV_6973	100	100	95	94	83	33	16
ASV_6974	100	100	95	95	93	93	61
ASV_6975	100	45	45	45	45	45	45
ASV_6976	99	98	98	98	98	98	98
ASV_6977	89	89	89	89	89	68	68
ASV_6978	1	1	1	1	1	1	1
ASV_6979	51	51	51	51	51	51	51
ASV_6980	100	100	100	100	100	100	100
ASV_6981	31	23	20	2	2	0	0
ASV_6982	99	99	99	99	98	97	97
ASV_6983	100	100	98	98	98	95	65
ASV_6984	90	26	26	25	25	25	24
ASV_6985	100	99	95	89	21	19	4
ASV_6986	100	47	47	45	17	17	17
ASV_6987	100	99	99	91	91	91	91
ASV_6988	83	83	75	59	14	10	10
ASV_6989	100	100	100	100	100	100	100
ASV_6990	75	66	54	54	52	49	49
ASV_6991	100	100	100	100	100	100	100
ASV_6992	100	100	100	100	100	100	100
ASV_6993	100	100	43	43	39	39	39
ASV_6994	100	100	100	100	100	100	100
ASV_6995	100	100	100	100	100	100	100
ASV_6996	100	100	100	100	100	100	93
ASV_6997	21	16	12	3	3	1	1
ASV_6998	17	17	17	17	17	17	17
ASV_6999	99	99	99	99	99	97	41
ASV_7000	100	100	100	100	100	100	53
ASV_7001	48	48	48	48	48	48	48
ASV_7002	98	89	88	86	68	44	44
ASV_7003	14	11	8	1	1	1	1
ASV_7004	100	100	100	100	100	100	100
ASV_7005	100	100	100	100	100	100	100
ASV_7006	97	96	95	95	47	47	47
ASV_7007	100	100	100	100	100	100	97
ASV_7008	100	100	100	100	100	100	96
ASV_7009	91	80	76	53	12	12	12
ASV_7010	100	90	90	90	77	46	46
ASV_7011	100	100	99	99	99	99	99
ASV_7012	100	100	100	100	100	100	83
ASV_7013	100	100	32	32	32	32	32
ASV_7014	100	57	57	57	57	57	56
ASV_7015	51	51	51	51	51	51	51
ASV_7016	100	100	100	100	100	99	96
ASV_7017	89	87	78	78	74	74	68
ASV_7018	100	100	100	100	100	100	97
ASV_7019	100	100	50	50	50	50	50
ASV_7020	100	100	56	56	56	56	55
ASV_7021	33	28	19	2	2	0	0
ASV_7022	98	82	79	76	10	10	10
ASV_7023	27	27	27	27	27	27	27
ASV_7024	100	100	100	100	100	91	91
ASV_7025	100	100	100	100	100	100	100
ASV_7026	100	100	100	100	100	99	38
ASV_7027	54	54	54	53	53	46	36
ASV_7028	100	97	80	71	58	39	39
ASV_7029	100	100	100	100	99	99	53
ASV_7030	95	94	93	75	20	18	14
ASV_7031	97	60	59	59	58	31	31
ASV_7032	100	100	100	100	100	97	97
ASV_7033	99	98	98	97	84	75	75
ASV_7034	99	99	73	73	53	53	53
ASV_7035	95	94	89	84	84	83	83
ASV_7036	77	74	74	72	61	27	26
ASV_7037	94	90	87	29	11	11	11
ASV_7038	100	100	100	100	100	100	45
ASV_7039	97	59	59	59	59	53	53
ASV_7040	100	100	100	100	100	100	100
ASV_7041	100	100	98	98	98	98	85
ASV_7042	100	100	100	100	100	100	100
ASV_7043	100	100	100	100	100	100	100
ASV_7044	100	100	100	100	100	100	100
ASV_7045	100	100	99	99	99	69	68
ASV_7046	80	68	22	22	22	22	22
ASV_7047	61	52	31	17	17	17	17
ASV_7048	98	98	96	96	52	47	47
ASV_7049	100	100	100	100	98	97	97
ASV_7050	100	100	100	100	100	100	99
ASV_7051	92	77	23	23	23	23	23
ASV_7052	49	49	49	40	40	40	40
ASV_7053	99	99	67	67	36	36	36
ASV_7054	86	84	80	40	33	33	25
ASV_7055	100	100	100	100	100	100	62
ASV_7056	98	85	70	21	12	12	12
ASV_7057	100	100	41	41	41	41	41
ASV_7058	100	100	100	99	98	98	78
ASV_7059	87	84	83	83	8	4	4
ASV_7060	100	88	88	73	73	52	52
ASV_7061	99	58	57	24	24	24	24
ASV_7062	100	55	55	55	55	55	55
ASV_7063	99	88	67	49	39	20	18
ASV_7064	100	100	100	100	100	100	100
ASV_7065	100	100	100	100	100	33	33
ASV_7066	100	100	100	100	78	40	40
ASV_7067	100	100	100	100	100	99	30
ASV_7068	93	87	74	48	37	36	27
ASV_7069	100	100	100	100	100	100	49
ASV_7070	99	99	99	99	99	99	91
ASV_7071	100	100	100	100	100	100	100
ASV_7072	100	100	100	100	100	100	100
ASV_7073	100	100	100	100	100	100	100
ASV_7074	100	100	100	100	100	100	100
ASV_7075	100	100	50	50	50	50	50
ASV_7076	50	50	50	50	50	50	47
ASV_7077	96	96	96	96	96	96	64
ASV_7078	100	100	100	100	100	98	64
ASV_7079	100	100	100	100	100	100	100
ASV_7080	88	85	81	81	81	73	70
ASV_7081	100	100	100	100	100	100	100
ASV_7082	100	100	100	100	99	99	96
ASV_7083	100	100	100	100	100	100	89
ASV_7084	97	96	95	76	64	30	30
ASV_7085	100	100	100	100	100	100	100
ASV_7086	100	99	99	99	99	96	75
ASV_7087	100	100	91	91	77	74	74
ASV_7088	86	86	86	86	86	52	52
ASV_7089	100	100	100	85	85	85	85
ASV_7090	100	100	100	100	100	100	100
ASV_7091	74	63	29	29	20	11	11
ASV_7092	100	78	78	78	78	55	19
ASV_7093	25	23	20	2	2	1	1
ASV_7094	100	100	100	100	100	100	100
ASV_7095	88	85	85	85	85	85	85
ASV_7096	56	35	32	24	13	6	5
ASV_7097	100	100	100	100	100	99	45
ASV_7098	99	51	51	49	49	48	48
ASV_7099	77	61	30	30	29	29	28
ASV_7100	98	94	93	37	26	23	15
ASV_7101	100	100	99	99	96	96	96
ASV_7102	74	74	72	69	69	64	40
ASV_7103	100	100	100	100	100	100	55
ASV_7104	100	100	100	100	100	100	73
ASV_7105	91	84	84	84	26	8	6
ASV_7106	100	100	100	100	100	100	77
ASV_7107	82	81	40	39	37	37	37
ASV_7108	100	100	30	30	30	30	30
ASV_7109	100	100	100	100	100	100	70
ASV_7110	100	100	100	100	100	100	95
ASV_7111	95	93	54	38	13	12	6
ASV_7112	100	100	100	100	100	100	85
ASV_7113	96	96	96	96	83	73	56
ASV_7114	100	100	100	100	100	100	100
ASV_7115	100	100	100	100	100	100	100
ASV_7116	100	100	100	100	100	100	99
ASV_7117	100	100	51	51	51	51	51
ASV_7118	84	84	84	84	42	42	42
ASV_7119	98	47	46	46	46	46	46
ASV_7120	88	87	85	41	26	15	9
ASV_7121	90	62	59	57	32	18	18
ASV_7122	79	76	30	12	7	2	2
ASV_7123	100	100	100	100	100	100	100
ASV_7124	100	47	47	47	47	47	47
ASV_7125	100	85	79	75	69	63	58
ASV_7126	100	100	100	100	100	100	100
ASV_7127	63	62	14	4	4	4	1
ASV_7128	100	100	100	100	100	100	100
ASV_7129	81	81	81	81	81	81	31
ASV_7130	95	86	84	82	47	12	12
ASV_7131	24	24	18	18	18	18	18
ASV_7132	99	99	99	99	99	99	81
ASV_7133	100	100	100	100	100	100	97
ASV_7134	100	100	100	100	100	100	100
ASV_7135	76	76	76	76	76	65	36
ASV_7136	83	83	76	72	18	18	16
ASV_7137	100	100	100	100	100	100	65
ASV_7138	99	99	99	85	85	83	83
ASV_7139	100	100	100	100	100	100	100
ASV_7140	100	100	27	27	27	27	27
ASV_7141	100	100	100	100	100	100	100
ASV_7142	100	100	100	100	100	100	100
ASV_7143	100	100	100	100	100	100	84
ASV_7144	90	88	77	49	48	48	48
ASV_7145	100	100	98	98	98	92	84
ASV_7146	97	97	97	97	70	23	23
ASV_7147	100	92	85	85	27	27	16
ASV_7148	98	98	98	97	92	61	59
ASV_7149	100	99	18	18	18	18	18
ASV_7150	83	75	71	71	71	71	23
ASV_7151	50	50	49	49	49	49	49
ASV_7152	100	100	100	100	100	100	88
ASV_7153	100	100	100	100	100	100	99
ASV_7154	36	36	36	36	36	36	36
ASV_7155	100	100	53	53	53	53	47
ASV_7156	100	100	100	100	100	100	100
ASV_7157	100	100	100	100	100	100	51
ASV_7158	94	86	44	38	21	21	2
ASV_7159	100	100	100	100	100	100	46
ASV_7160	100	100	100	100	100	100	100
ASV_7161	100	100	100	100	100	100	100
ASV_7162	50	50	50	50	50	50	50
ASV_7163	54	42	25	8	8	0	0
ASV_7164	100	100	100	100	100	100	100
ASV_7165	97	97	97	97	97	97	97
ASV_7166	100	100	100	100	100	100	100
ASV_7167	93	87	78	73	58	58	58
ASV_7168	100	100	100	100	100	100	100
ASV_7169	100	100	100	100	82	82	78
ASV_7170	100	100	100	100	100	100	96
ASV_7171	83	83	83	83	83	83	67
ASV_7172	81	64	58	56	50	14	14
ASV_7173	100	100	65	65	37	37	37
ASV_7174	100	100	100	100	100	100	99
ASV_7175	100	100	100	100	100	100	100
ASV_7176	84	84	84	80	65	17	17
ASV_7177	100	100	100	100	100	100	100
ASV_7178	100	100	99	99	99	99	99
ASV_7179	100	100	52	52	52	52	52
ASV_7180	85	85	85	85	85	41	39
ASV_7181	99	98	98	98	86	82	82
ASV_7182	80	73	42	34	29	25	24
ASV_7183	100	100	100	100	100	100	99
ASV_7184	95	91	42	42	40	35	35
ASV_7185	90	81	70	64	61	17	14
ASV_7186	91	90	90	89	85	80	73
ASV_7187	34	34	34	34	34	34	34
ASV_7188	46	42	5	1	0	0	0
ASV_7189	43	42	4	1	0	0	0
ASV_7190	100	100	91	91	91	91	72
ASV_7191	100	100	100	100	100	100	100
ASV_7192	100	100	100	100	100	100	100
ASV_7193	100	100	100	100	100	91	91
ASV_7194	100	100	46	46	46	46	46
ASV_7195	100	100	99	99	97	97	77
ASV_7196	84	46	46	46	46	46	33
ASV_7197	46	46	46	46	46	46	46
ASV_7198	99	61	55	55	49	13	13
ASV_7199	100	100	100	100	90	41	41
ASV_7200	100	100	100	100	100	100	100
ASV_7201	100	100	96	96	96	96	91
ASV_7202	95	94	92	89	48	48	48
ASV_7203	100	100	54	54	54	54	54
ASV_7204	100	100	100	100	100	100	99
ASV_7205	100	100	49	43	43	43	43
ASV_7206	95	94	83	82	80	80	80
ASV_7207	61	52	8	2	2	0	0
ASV_7208	100	100	100	100	100	100	52
ASV_7209	100	100	100	100	100	100	80
ASV_7210	71	52	29	29	28	28	26
ASV_7211	100	69	69	69	69	69	22
ASV_7212	100	98	98	97	97	95	92
ASV_7213	100	100	100	100	100	100	99
ASV_7214	100	35	35	35	35	35	35
ASV_7215	100	100	100	100	100	97	49
ASV_7216	97	94	84	83	20	20	5
ASV_7217	100	48	47	47	47	47	47
ASV_7218	46	46	46	46	46	46	46
ASV_7219	100	100	100	100	100	100	54
ASV_7220	100	100	100	100	100	100	88
ASV_7221	100	100	100	94	94	82	74
ASV_7222	56	50	14	2	2	0	0
ASV_7223	100	97	96	96	96	96	92
ASV_7224	66	65	65	41	38	37	37
ASV_7225	100	96	30	30	30	30	30
ASV_7226	82	80	78	39	25	19	17
ASV_7227	100	100	100	100	100	100	100
ASV_7228	87	74	47	25	24	11	11
ASV_7229	100	97	53	50	50	48	42
ASV_7230	100	100	56	56	56	56	56
ASV_7231	96	95	93	93	90	90	42
ASV_7232	100	100	100	100	100	84	84
ASV_7233	85	78	26	6	6	6	6
ASV_7234	93	93	91	90	90	90	90
ASV_7235	100	100	100	100	100	32	32
ASV_7236	100	76	60	44	38	38	38
ASV_7237	84	81	65	48	44	31	28
ASV_7238	100	47	45	43	43	43	43
ASV_7239	100	100	100	100	100	100	100
ASV_7240	100	100	100	100	100	100	95
ASV_7241	97	22	22	22	22	22	22
ASV_7242	100	100	46	46	46	46	46
ASV_7243	51	51	51	51	51	51	51
ASV_7244	100	100	99	99	99	97	61
ASV_7245	100	100	100	100	63	63	15
ASV_7246	100	100	100	100	100	100	100
ASV_7247	100	100	100	86	73	71	71
ASV_7248	100	100	100	100	100	97	97
ASV_7249	100	97	97	97	97	95	87
ASV_7250	100	14	14	14	14	14	14
ASV_7251	100	100	100	100	100	100	100
ASV_7252	97	75	74	74	74	37	14
ASV_7253	100	100	100	100	100	99	26
ASV_7254	100	70	70	70	70	27	27
ASV_7255	18	18	18	16	16	16	16
ASV_7256	100	100	100	100	100	100	99
ASV_7257	100	100	100	100	100	100	98
ASV_7258	86	72	17	17	17	17	17
ASV_7259	57	57	57	57	57	41	23
ASV_7260	100	100	100	100	100	100	91
ASV_7261	55	55	55	55	55	55	55
ASV_7262	100	99	99	99	99	99	44
ASV_7263	87	33	33	31	30	30	30
ASV_7264	90	89	85	83	30	28	10
ASV_7265	99	99	99	99	76	69	45
ASV_7266	100	100	100	100	100	100	100
ASV_7267	100	100	100	100	100	100	95
ASV_7268	43	33	28	14	14	0	0
ASV_7269	100	100	54	54	54	54	54
ASV_7270	100	100	99	99	99	99	99
ASV_7271	100	100	100	100	100	100	96
ASV_7272	100	100	100	100	56	56	56
ASV_7273	81	78	35	19	15	15	7
ASV_7274	100	100	100	100	100	100	100
ASV_7275	100	100	100	100	100	100	100
ASV_7276	77	76	48	43	33	26	26
ASV_7277	43	43	43	43	43	43	43
ASV_7278	98	96	96	96	96	96	59
ASV_7279	100	100	50	50	50	50	39
ASV_7280	98	98	98	92	76	65	65
ASV_7281	99	99	93	93	93	93	93
ASV_7282	100	100	100	100	100	57	57
ASV_7283	85	82	60	60	30	19	19
ASV_7284	100	19	19	19	19	19	19
ASV_7285	100	100	100	100	100	100	58
ASV_7286	96	95	82	80	24	7	7
ASV_7287	94	92	90	90	89	89	53
ASV_7288	100	100	100	100	100	100	100
ASV_7289	100	99	99	99	29	28	27
ASV_7290	79	65	40	30	25	19	19
ASV_7291	100	100	100	100	100	100	100
ASV_7292	72	60	37	37	35	35	20
ASV_7293	100	100	100	100	100	100	92
ASV_7294	100	100	100	100	100	85	16
ASV_7295	100	100	100	100	100	71	56
ASV_7296	100	100	100	100	100	100	42
ASV_7297	100	100	100	100	100	100	100
ASV_7298	100	93	93	88	86	74	74
ASV_7299	100	100	100	96	94	94	39
ASV_7300	99	96	96	96	94	94	93
ASV_7301	100	100	100	88	77	59	59
ASV_7302	100	100	100	100	100	100	99
ASV_7303	71	69	69	39	39	30	20
ASV_7304	100	100	100	100	100	100	100
ASV_7305	2	2	2	2	2	2	2
ASV_7306	100	100	100	100	100	100	100
ASV_7307	100	100	100	100	99	99	99
ASV_7308	100	100	100	100	100	100	100
ASV_7309	92	57	57	52	31	31	31
ASV_7310	49	49	49	49	49	49	49
ASV_7311	89	89	89	87	84	84	81
ASV_7312	100	100	100	100	100	100	84
ASV_7313	100	39	38	35	35	35	26
ASV_7314	85	35	35	35	35	35	35
ASV_7315	100	100	100	100	100	97	97
ASV_7316	72	71	21	8	6	5	3
ASV_7317	100	100	100	100	100	84	84
ASV_7318	100	100	100	100	100	100	100
ASV_7319	100	98	98	57	57	57	55
ASV_7320	100	100	100	100	100	100	100
ASV_7321	100	100	100	100	100	64	64
ASV_7322	100	100	100	100	100	100	100
ASV_7323	100	100	100	100	100	100	99
ASV_7324	100	85	85	83	83	42	42
ASV_7325	100	100	100	100	78	78	64
ASV_7326	99	99	99	99	99	51	51
ASV_7327	80	79	77	77	64	52	28
ASV_7328	97	19	19	19	19	19	19
ASV_7329	99	97	97	97	84	41	41
ASV_7330	88	48	48	48	48	48	37
ASV_7331	97	96	84	80	69	68	64
ASV_7332	100	44	44	42	42	42	41
ASV_7333	100	100	55	55	55	55	55
ASV_7334	100	100	100	100	99	99	44
ASV_7335	44	44	44	43	43	43	43
ASV_7336	100	100	100	100	100	100	100
ASV_7337	89	70	68	68	25	23	23
ASV_7338	100	99	70	70	70	70	41
ASV_7339	100	100	100	98	98	98	79
ASV_7340	100	100	32	32	32	32	32
ASV_7341	96	57	57	56	56	40	40
ASV_7342	100	100	100	100	100	100	100
ASV_7343	100	100	100	100	100	100	100
ASV_7344	100	100	100	100	100	100	100
ASV_7345	100	100	82	82	82	75	59
ASV_7346	100	100	99	99	99	98	98
ASV_7347	69	53	32	32	32	32	26
ASV_7348	81	79	42	33	24	24	13
ASV_7349	100	100	100	100	100	100	100
ASV_7350	100	100	100	100	52	52	52
ASV_7351	99	99	99	99	99	99	95
ASV_7352	96	96	85	47	47	46	46
ASV_7353	100	100	100	100	100	100	100
ASV_7354	100	100	90	90	90	81	64
ASV_7355	100	100	100	100	99	99	50
ASV_7356	100	100	100	100	100	95	95
ASV_7357	100	100	100	100	61	61	61
ASV_7358	100	100	58	58	58	58	58
ASV_7359	100	100	100	100	100	100	100
ASV_7360	100	100	100	100	85	85	65
ASV_7361	100	100	57	57	57	57	57
ASV_7362	98	96	76	73	50	36	36
ASV_7363	100	98	98	97	97	33	33
ASV_7364	96	95	90	48	48	23	23
ASV_7365	100	100	100	100	100	100	92
ASV_7366	100	100	94	94	90	90	90
ASV_7367	100	100	97	97	97	97	94
ASV_7368	100	100	100	100	100	44	44
ASV_7369	100	100	100	100	100	100	97
ASV_7370	99	99	99	99	99	98	96
ASV_7371	100	100	97	97	97	75	74
ASV_7372	40	40	32	32	32	32	32
ASV_7373	100	97	90	74	72	33	33
ASV_7374	100	100	100	100	100	100	100
ASV_7375	100	100	100	100	100	100	100
ASV_7376	99	99	89	88	45	0	0
ASV_7377	63	57	0	0	0	0	0
ASV_7378	94	94	87	44	44	42	42
ASV_7379	76	57	43	43	40	40	20
ASV_7380	100	100	52	52	52	52	52
ASV_7381	86	85	47	26	12	12	5
ASV_7382	100	100	100	100	100	100	100
ASV_7383	99	98	98	98	98	98	46
ASV_7384	94	82	73	66	63	62	62
ASV_7385	100	100	100	100	100	100	100
ASV_7386	100	100	100	100	68	67	60
ASV_7387	100	100	100	100	100	100	100
ASV_7388	100	100	100	100	100	100	69
ASV_7389	100	100	100	100	100	100	100
ASV_7390	100	100	100	97	97	72	72
ASV_7391	18	18	18	18	18	18	18
ASV_7392	100	100	60	60	60	60	60
ASV_7393	100	100	100	100	100	100	100
ASV_7394	100	100	100	100	100	100	100
ASV_7395	100	100	95	95	93	67	67
ASV_7396	100	51	44	44	44	44	44
ASV_7397	100	100	100	100	100	100	100
ASV_7398	100	100	100	100	92	58	58
ASV_7399	100	100	100	100	100	100	65
ASV_7400	98	44	44	44	44	44	44
ASV_7401	100	100	100	100	100	100	100
ASV_7402	71	68	55	55	55	54	54
ASV_7403	97	97	75	75	17	17	17
ASV_7404	100	100	96	92	90	90	62
ASV_7405	100	99	99	99	87	57	57
ASV_7406	100	100	100	100	100	100	57
ASV_7407	100	100	100	100	100	100	99
ASV_7408	100	100	100	100	99	99	90
ASV_7409	93	91	90	90	88	48	48
ASV_7410	100	100	100	100	100	100	100
ASV_7411	91	91	91	90	38	36	36
ASV_7412	100	100	100	100	100	100	52
ASV_7413	100	100	100	100	100	100	100
ASV_7414	100	100	100	100	99	99	99
ASV_7415	99	97	96	96	96	96	96
ASV_7416	100	82	82	29	29	29	29
ASV_7417	100	100	100	100	100	100	100
ASV_7418	46	46	46	46	46	46	46
ASV_7419	100	100	100	100	100	100	100
ASV_7420	100	100	100	100	100	100	100
ASV_7421	100	100	100	100	100	100	70
ASV_7422	100	100	100	100	100	99	56
ASV_7423	100	100	100	100	100	92	72
ASV_7424	100	51	51	51	51	51	51
ASV_7425	84	78	0	0	0	0	0
ASV_7426	100	100	100	100	100	100	100
ASV_7427	100	100	100	100	100	78	48
ASV_7428	71	65	54	54	54	36	36
ASV_7429	51	51	51	51	51	51	51
ASV_7430	100	53	52	52	52	52	52
ASV_7431	100	100	100	100	90	89	63
ASV_7432	100	100	100	100	100	100	100
ASV_7433	100	100	100	100	100	100	97
ASV_7434	94	78	63	63	25	17	17
ASV_7435	96	93	91	45	44	41	16
ASV_7436	100	100	100	100	100	100	98
ASV_7437	100	100	100	100	100	100	90
ASV_7438	44	44	44	44	44	44	44
ASV_7439	100	99	95	95	87	87	87
ASV_7440	50	50	49	49	49	49	49
ASV_7441	100	100	100	100	100	100	100
ASV_7442	84	84	84	80	74	31	12
ASV_7443	100	100	100	100	100	96	96
ASV_7444	83	27	27	27	27	27	27
ASV_7445	96	90	80	55	51	51	31
ASV_7446	63	50	38	38	38	38	32
ASV_7447	100	100	100	100	100	100	100
ASV_7448	100	100	100	100	100	100	71
ASV_7449	100	99	99	98	92	33	32
ASV_7450	69	53	43	43	40	40	37
ASV_7451	100	100	100	100	100	100	64
ASV_7452	100	100	100	100	100	84	11
ASV_7453	100	100	100	100	100	100	100
ASV_7454	100	98	98	98	85	85	85
ASV_7455	100	100	100	50	50	50	46
ASV_7456	100	94	94	94	94	87	66
ASV_7457	100	39	39	38	15	15	15
ASV_7458	100	98	98	98	98	91	78
ASV_7459	92	90	90	90	64	64	61
ASV_7460	99	99	92	87	66	35	32
ASV_7461	100	100	100	100	100	100	99
ASV_7462	100	100	100	100	74	74	41
ASV_7463	100	100	56	56	52	52	52
ASV_7464	98	98	75	75	39	22	15
ASV_7465	100	51	51	51	51	51	51
ASV_7466	100	100	100	100	100	100	100
ASV_7467	94	93	90	88	15	14	14
ASV_7468	99	50	45	44	44	44	44
ASV_7469	72	67	58	58	58	58	48
ASV_7470	100	100	100	100	100	100	98
ASV_7471	98	98	98	98	98	96	96
ASV_7472	100	100	100	100	100	99	88
ASV_7473	98	97	97	97	97	63	63
ASV_7474	65	65	65	65	60	55	27
ASV_7475	99	99	99	99	99	99	99
ASV_7476	96	92	83	82	58	55	21
ASV_7477	100	100	100	100	98	98	94
ASV_7478	100	100	100	100	100	100	99
ASV_7479	1	1	1	1	1	1	1
ASV_7480	100	100	100	100	100	100	94
ASV_7481	100	28	28	28	28	28	28
ASV_7482	99	99	99	99	64	64	64
ASV_7483	100	100	98	98	44	41	41
ASV_7484	100	100	100	100	100	85	80
ASV_7485	100	26	26	26	26	26	26
ASV_7486	100	96	96	96	96	95	87
ASV_7487	90	78	65	64	53	45	16
ASV_7488	100	100	100	100	100	100	100
ASV_7489	100	100	100	100	100	100	100
ASV_7490	81	75	60	42	42	41	23
ASV_7491	100	100	57	51	51	51	51
ASV_7492	100	100	100	100	100	98	25
ASV_7493	100	100	100	100	100	99	88
ASV_7494	100	98	91	91	85	82	24
ASV_7495	100	100	100	100	100	100	96
ASV_7496	94	31	31	31	31	31	31
ASV_7497	100	100	100	100	100	100	100
ASV_7498	86	77	15	3	3	3	3
ASV_7499	100	100	100	100	100	100	100
ASV_7500	100	100	100	100	100	100	98
ASV_7501	100	100	100	100	100	100	100
ASV_7502	100	100	100	45	45	45	44
ASV_7503	100	97	97	97	95	94	80
ASV_7504	100	75	75	71	71	71	25
ASV_7505	100	100	100	100	100	100	97
ASV_7506	98	91	90	90	87	85	85
ASV_7507	100	100	100	100	100	100	100
ASV_7508	100	100	100	100	100	100	100
ASV_7509	93	91	18	16	16	15	15
ASV_7510	100	100	100	100	54	54	54
ASV_7511	97	96	47	46	44	44	44
ASV_7512	98	98	92	92	33	29	29
ASV_7513	100	33	33	33	33	33	33
ASV_7514	67	62	27	16	15	12	10
ASV_7515	99	99	98	98	98	97	49
ASV_7516	100	100	100	100	100	100	99
ASV_7517	86	85	85	66	24	22	22
ASV_7518	100	100	100	89	89	89	43
ASV_7519	97	96	94	94	48	22	22
ASV_7520	100	53	53	53	53	53	47
ASV_7521	96	96	80	49	49	49	39
ASV_7522	100	100	100	100	96	96	96
ASV_7523	100	100	100	100	100	99	99
ASV_7524	100	100	100	100	100	100	100
ASV_7525	100	100	100	100	100	98	55
ASV_7526	30	27	27	25	25	25	25
ASV_7527	100	100	100	100	100	100	66
ASV_7528	100	100	100	100	100	100	100
ASV_7529	100	100	100	100	82	82	47
ASV_7530	100	100	100	100	100	100	100
ASV_7531	100	100	100	100	100	100	100
ASV_7532	6	6	6	3	3	3	3
ASV_7533	100	100	100	100	72	72	72
ASV_7534	100	100	100	100	100	100	100
ASV_7535	100	45	45	45	45	45	45
ASV_7536	92	91	88	17	17	15	15
ASV_7537	100	100	100	100	100	100	100
ASV_7538	100	100	100	94	94	36	35
ASV_7539	98	98	97	97	97	97	97
ASV_7540	100	55	55	55	55	55	50
ASV_7541	100	100	100	100	100	100	100
ASV_7542	100	100	100	100	66	66	56
ASV_7543	77	68	62	48	21	13	13
ASV_7544	100	100	100	100	100	100	74
ASV_7545	100	100	100	87	87	87	87
ASV_7546	100	100	100	46	46	46	46
ASV_7547	53	52	32	13	12	12	11
ASV_7548	100	100	100	100	98	98	60
ASV_7549	98	98	79	79	50	25	25
ASV_7550	100	100	99	94	94	94	94
ASV_7551	100	24	20	20	20	20	20
ASV_7552	96	96	71	70	21	21	21
ASV_7553	100	100	98	98	95	92	84
ASV_7554	100	100	100	100	100	100	100
ASV_7555	100	100	100	100	100	95	21
ASV_7556	68	68	68	68	67	60	50
ASV_7557	31	31	31	31	31	31	31
ASV_7558	98	25	25	25	25	25	25
ASV_7559	96	95	86	49	41	41	18
ASV_7560	100	84	84	78	67	63	63
ASV_7561	100	98	96	96	75	75	75
ASV_7562	100	100	100	100	100	100	97
ASV_7563	85	77	69	69	69	57	5
ASV_7564	99	99	52	52	52	52	52
ASV_7565	0	0	0	0	0	0	0
ASV_7566	100	100	49	49	49	49	49
ASV_7567	23	23	23	23	23	23	15
ASV_7568	92	92	92	92	82	82	82
ASV_7569	86	81	71	42	39	18	8
ASV_7570	100	100	100	100	100	100	100
ASV_7571	100	100	100	100	100	100	100
ASV_7572	46	46	46	46	46	46	46
ASV_7573	100	100	100	99	99	86	86
ASV_7574	100	100	100	100	100	100	100
ASV_7575	100	100	100	88	88	87	68
ASV_7576	100	100	100	100	100	100	100
