	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_209	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Trichomeriaceae	g__Knufia	NA
ASV_210	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Wickerhamomyces	s__alni
ASV_211	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	s__caerulescens
ASV_212	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	NA	NA
ASV_213	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Coryneliales	f__Coryneliaceae	g__Caliciopsis	NA
ASV_214	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	g__Cytospora	NA
ASV_215	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	NA
ASV_216	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Wickerhamomyces	s__anomalus
ASV_217	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Lachnaceae	g__Proliferodiscus	s__earoleucus
ASV_218	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	g__Cytospora	NA
ASV_219	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Pichia	s__membranifaciens
ASV_220	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Phanerochaetaceae	g__Phlebiopsis	s__flavidoalba
ASV_221	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	g__Capnobotryella	s__renispora
ASV_222	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	g__Cytospora	NA
ASV_223	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__jeanselmei
ASV_224	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	g__Cytospora	NA
ASV_225	NA	NA	NA	NA	NA	NA	NA
ASV_226	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	g__Valsa	NA
ASV_227	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Articulospora	NA
ASV_228	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariomycetes_ord_Incertae_sedis	f__Thyridiaceae	g__Thyridium	s__cornearis
ASV_229	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Yamadazyma	s__scolyti
ASV_230	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	s__tephrensis
ASV_231	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Dothideaceae	g__Coniozyma	s__leucospermi
ASV_232	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Martiniozyma	s__abietophila
ASV_233	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	NA	NA
ASV_234	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Ramularia	s__lamii
ASV_235	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiales	NA	NA	NA
ASV_236	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Phaeothecales	f__Phaeothecaceae	g__Phaeothecaceae_gen_Incertae_sedis	NA
ASV_237	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Yamadazyma	s__dushanensis
ASV_238	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Diatrypaceae	g__Diatrypella	NA
ASV_239	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Coniothyriaceae	NA	NA
ASV_240	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Saturnispora	s__silvae
ASV_241	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Rhytismatales	f__Rhytismataceae	g__Coccomyces	s__triangularis
ASV_242	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	g__Valsa	s__sordida
ASV_243	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Pichia	s__membranifaciens
ASV_244	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__Filobasidium	s__wieringae
ASV_245	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cryptococcaceae	g__Kwoniella	NA
ASV_246	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Neoantennariellaceae	g__Cippumomyces	s__mortalis
ASV_247	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__tenuicristatum
ASV_248	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Cyberlindnera	s__maritima
ASV_249	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	g__Cytospora	NA
ASV_250	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Ramularia	s__haroldporteri
ASV_251	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	s__tephrensis
ASV_252	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetales_fam_Incertae_sedis	g__Candida	s__norvegica
ASV_253	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Trichomeriaceae	g__Alatosessilispora	NA
ASV_254	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Hysteriales	f__Hysteriaceae	g__Hysterium	s__pulicare
ASV_255	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Dothioraceae	g__Perusta	s__inaequalis
ASV_256	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	g__Rhodotorula	s__mucilaginosa
ASV_257	NA	NA	NA	NA	NA	NA	NA
ASV_258	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Peterozyma	s__xylosa
ASV_259	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	g__Cutaneotrichosporon	s__moniliiforme
ASV_260	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Meruliaceae	g__Phlebia	s__acerina
ASV_261	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Botryosphaeriales	f__Septorioideaceae	g__Septorioides	s__strobi
ASV_262	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_263	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Saccotheciaceae	g__Aureobasidium	s__pullulans
ASV_264	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Trichomeriaceae	g__Knufia	NA
ASV_265	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Wickerhamomyces	s__hampshirensis
ASV_266	NA	NA	NA	NA	NA	NA	NA
ASV_267	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Coniothyriaceae	NA	NA
ASV_268	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Pichia	s__mandshurica
ASV_269	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Phallales	f__Phallaceae	g__Phallus	NA
ASV_270	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Ramularia	NA
ASV_271	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Yamadazyma	s__mexicana
ASV_272	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	g__Cytospora	s__prunicola
ASV_273	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Yamadazyma	s__scolyti
ASV_274	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Parmeliaceae	g__Flavoparmelia	s__caperata
ASV_275	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Barbatosphaeria	s__varioseptata
ASV_276	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Erythrobasidiales	f__Erythrobasidiaceae	g__Erythrobasidium	s__hasegawae
ASV_277	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Pichia	s__kluyveri
ASV_278	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Neosetophoma	s__samarorum
ASV_279	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Microstromatales	f__Microstromatales_fam_Incertae_sedis	g__Pseudomicrostroma	s__phylloplanum
ASV_280	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Barnettozyma	NA
ASV_281	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_282	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Cryptocline	s__arctostaphyli
ASV_283	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Ramularia	NA
ASV_284	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	g__Cytospora	NA
ASV_285	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Phaeomoniellales	f__Phaeomoniellaceae	g__Phaeomoniella	NA
ASV_286	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Scoliciosporaceae	g__Scoliciosporum	s__chlorococcum
ASV_287	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Wickerhamomyces	s__anomalus
ASV_288	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Hymenochaetaceae	g__Phellinus	s__robiniae
ASV_289	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Meripilaceae	g__Rigidoporus	s__pouzarii
ASV_290	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Cyberlindnera	s__maritima
ASV_291	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	g__Cytospora	NA
ASV_292	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Rhytismatales	f__Rhytismataceae	g__Coccomyces	s__strobi
ASV_293	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycopsidaceae	g__Saccharomycopsis	s__babjevae
ASV_294	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Trichomeriaceae	g__Knufia	s__cryptophialidica
ASV_295	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_296	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Acericola	s__italica
ASV_297	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_298	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Thelebolales	f__Pseudeurotiaceae	g__Hyphozyma	s__roseonigra
ASV_299	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Trichomeriaceae	g__Trichomerium	s__dioscoreae
ASV_300	k__Fungi	p__Basidiomycota	c__Pucciniomycetes	o__Pucciniales	f__Gymnosporangiaceae	g__Gymnosporangium	s__clavipes
ASV_301	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Pichia	s__fermentans
ASV_302	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Lachnaceae	g__Proliferodiscus	s__earoleucus
ASV_303	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleraceae	g__Fonsecazyma	NA
ASV_304	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	s__letifera
ASV_305	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Tubakiaceae	g__Tubakia	NA
ASV_306	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Parafenestella	s__ontariensis
ASV_307	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Irpicaceae	g__Irpex	s__lacteus
ASV_308	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Synfenestella	s__sorbi
ASV_309	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	NA
ASV_310	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_311	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymosphaeriaceae	g__Pseudopithomyces	NA
ASV_312	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	NA	NA
ASV_313	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Coryneliales	NA	NA	NA
ASV_314	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA
ASV_315	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_316	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Ramularia	NA
ASV_317	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Neocucurbitaria	s__quercina
ASV_318	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	NA	NA	NA
ASV_319	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	NA	NA
ASV_320	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetales_fam_Incertae_sedis	g__Suhomyces	NA
ASV_321	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Debaryomyces	s__hansenii
ASV_322	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_323	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Physciaceae	g__Phaeophyscia	s__sciastra
ASV_324	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Cryptocline	s__arctostaphyli
ASV_325	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	s__communis
ASV_326	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Erysiphales	f__Erysiphaceae	g__Phyllactinia	s__guttata
ASV_327	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Barnettozyma	s__californica
ASV_328	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cryptococcaceae	g__Teunia	s__cuniculi
ASV_329	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Cystofilobasidiaceae	g__Cystofilobasidium	NA
ASV_330	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetales_fam_Incertae_sedis	g__Spizellomycetales_gen_Incertae_sedis	NA
ASV_331	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cryptococcaceae	g__Kwoniella	s__pini
ASV_332	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiomycetes_ord_Incertae_sedis	f__Symmetrosporaceae	g__Symmetrospora	s__foliicola
ASV_333	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA
ASV_334	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cryptococcaceae	g__Teunia	NA
ASV_335	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	g__Cytospora	NA
ASV_336	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Peniophoraceae	g__Peniophora	s__cinerea
ASV_337	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Parmeliaceae	g__Punctelia	s__jeckeri
ASV_338	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiales_fam_Incertae_sedis	g__Cryptocline	s__arctostaphyli
ASV_339	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Amphisphaeriales	f__Discosiaceae	g__Discosia	NA
ASV_340	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_341	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_342	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	g__Uzbekistanica	s__vitis-viniferae
ASV_343	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	s__inositophila
ASV_344	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Myriangiales	f__Myriangiaceae	g__Myriangium	NA
ASV_345	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Tympanidaceae	g__Tympanis	s__piceina
ASV_346	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Kluyveromyces	s__dobzhanskii
ASV_347	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Saccotheciaceae	g__Aureobasidium	s__pullulans
ASV_348	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cryptococcaceae	g__Kwoniella	s__pini
ASV_349	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	NA	NA	NA
ASV_350	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_351	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__sclerotiorum
ASV_352	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Sclerostagonospora	s__rosae
ASV_353	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Meyerozyma	s__athensensis
ASV_354	NA	NA	NA	NA	NA	NA	NA
ASV_355	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Neocucurbitaria	s__populi
ASV_356	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_357	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	g__Circinotrichum	s__maculiforme
ASV_358	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_359	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Wickerhamomyces	s__pijperi
ASV_360	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lophiotremataceae	g__Atrocalyx	NA
ASV_361	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_362	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiales	f__Cystobasidiaceae	g__Cystobasidium	s__slooffiae
ASV_363	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Phaeosphaeria	s__phoenicicola
ASV_364	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Kluyveromyces	s__lactis
ASV_365	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Pichia	s__membranifaciens
ASV_366	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Hannaella	s__surugaensis
ASV_367	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Trichomeriaceae	g__Trichomerium	NA
ASV_368	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Ramularia	NA
ASV_369	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Neocucurbitaria	s__ribicola
ASV_370	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_371	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Pichia	s__membranifaciens
ASV_372	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Neosetophoma	NA
ASV_373	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Parmeliaceae	g__Hypogymnia	s__physodes
ASV_374	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Mrakiaceae	g__Udeniomyces	s__pyricola
ASV_375	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Saccotheciaceae	g__Aureobasidium	s__pullulans
ASV_376	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Rhytismatales	f__Rhytismataceae	g__Coccomyces	s__triangularis
ASV_377	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Neostagonospora	NA
ASV_378	NA	NA	NA	NA	NA	NA	NA
ASV_379	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Ramularia	NA
ASV_380	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Coryneliales	NA	NA	NA
ASV_381	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Dothideaceae	g__Rhizosphaera	NA
ASV_382	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetales_fam_Incertae_sedis	g__Teunomyces	s__kruisii
ASV_383	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lophiostomataceae	g__Lophiostomataceae_gen_Incertae_sedis	NA
ASV_384	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Neoantennariellaceae	g__Cippumomyces	s__mortalis
ASV_385	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cryptococcaceae	g__Teunia	s__cuniculi
ASV_386	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Nigrogranaceae	g__Nigrograna	NA
ASV_387	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Dothioraceae	g__Dothiora	NA
ASV_388	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Calloria	NA
ASV_389	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Saturnispora	s__silvae
ASV_390	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	s__inositophila
ASV_391	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Wickerhamomyces	s__anomalus
ASV_392	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_393	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Ramularia	s__lamii
ASV_394	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Paracladophialophoraceae	g__Paracladophialophora	NA
ASV_395	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	f__Chaetomiaceae	g__Humicola	NA
ASV_396	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	NA
ASV_397	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Phaeomoniellales	f__Phaeomoniellaceae	g__Phaeomoniella	NA
ASV_398	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_399	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Saturnispora	s__dispora
ASV_400	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Pleurotaceae	g__Pleurotus	s__citrinopileatus
ASV_401	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_402	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__Naganishia	s__albida
ASV_403	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Mrakiaceae	g__Tausonia	s__pullulans
ASV_404	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_405	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	NA	NA	NA
ASV_406	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	g__Cytospora	s__beilinensis
ASV_407	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Neocucurbitaria	s__salicis-albae
ASV_408	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	g__Capnobotryella	s__renispora
ASV_409	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Diatrypaceae	g__Diatrype	s__stigma
ASV_410	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Kluyveromyces	s__lactis
ASV_411	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Rhytismatales	f__Rhytismataceae	g__Coccomyces	s__strobi
ASV_412	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Peniophoraceae	g__Peniophora	s__cinerea
ASV_413	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Pichia	s__myanmarensis
ASV_414	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Lachancea	s__thermotolerans
ASV_415	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Saturnispora	NA
ASV_416	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Sphaerulina	s__abeliceae
ASV_417	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiomycetes_ord_Incertae_sedis	f__Symmetrosporaceae	g__Symmetrospora	s__coprosmae
