"grid","beetle","fungal_unit","n_samples","beetle_n","fungus_n","shared_n","beetle_only","fungus_only","both_absent","jaccard","exp_jaccard_null","sd_jaccard_null","z_score","p_pos","p_neg","p_perm","q_perm","p_fisher","q_fisher","direction","beetle_is_target"
"species","Monarthrum fasciatum","Grosmannia cucullata",69,6,4,0,6,4,59,0,0.038074592851982,0.0607116872186686,-0.627137781805449,1,0.69,1,1,1,1,"avoiding",FALSE
"species","Monarthrum fasciatum","Grosmannia francke-grosmanniae",69,6,13,0,6,13,50,0,0.0690240953810249,0.0502058047262117,-1.374823006173,1,0.213,0.426,1,0.585763637057678,1,"avoiding",FALSE
"species","Monarthrum fasciatum","Leptographium lundbergii",69,6,7,0,6,7,56,0,0.0564069913744746,0.055245980628122,-1.02101529800272,1,0.4245,0.849,1,1,1,"avoiding",FALSE
"species","Monarthrum fasciatum","Ophiostoma denticiliatum",69,6,5,0,6,5,58,0,0.0535990217330883,0.0727929830877474,-0.73632126970917,1,0.5755,1,1,1,1,"avoiding",FALSE
"species","Monarthrum fasciatum","Ophiostoma karelicum",69,6,3,0,6,3,60,0,0.0685878653612522,0.0915289249953929,-0.749357270007318,1,0.563,1,1,1,1,"avoiding",FALSE
"species","Monarthrum fasciatum","Ophiostoma pallidulum",69,6,7,0,6,7,56,0,0.060593933330301,0.0650608034950433,-0.931343144800193,1,0.442,0.884,1,1,1,"avoiding",FALSE
"species","Monarthrum fasciatum","Ophiostoma sparsiannulatum",69,6,3,0,6,3,60,0,0.0434949617665976,0.0709977014055133,-0.612624928772976,1,0.694,1,1,1,1,"avoiding",FALSE
"species","Monarthrum fasciatum","Ophiostoma undulatum",69,6,6,0,6,6,57,0,0.0646474752527789,0.0705365794268332,-0.916509926878961,1,0.4515,0.903,1,1,1,"avoiding",FALSE
"species","Monarthrum fasciatum","Raffaelea arxii",69,6,9,0,6,9,54,0,0.0499810344732803,0.0500673427391134,-0.998276156450266,1,0.431,0.862,1,1,1,"avoiding",FALSE
"species","Monarthrum fasciatum","Raffaelea crossotarsi",69,6,3,0,6,3,60,0,0.0644340027156437,0.0791935977397748,-0.813626411157247,1,0.551,1,1,1,1,"avoiding",FALSE
"species","Monarthrum fasciatum","Raffaelea subfusca",69,6,3,0,6,3,60,0,0.0221985992996498,0.0477827298017422,-0.464573694130812,1,0.8225,1,1,1,1,"avoiding",FALSE
"species","Monarthrum fasciatum","Sporothrix rossii",69,6,16,0,6,16,47,0,0.0692813899209668,0.054125230217631,-1.28002023533932,1,0.207,0.414,1,0.32385994926553,0.838570315157714,"avoiding",FALSE
"species","Monarthrum mali","Ceratocystiopsis manitobensis",69,19,14,6,13,8,42,0.222222222222222,0.183605655884724,0.0547219275990241,0.705687245165441,0.368,0.879,0.736,1,0.185632607487925,0.65404234762585,"co-occurring",FALSE
"species","Monarthrum mali","Sporothrix rossii",69,19,16,6,13,10,40,0.206896551724138,0.208119237323738,0.0578169571379763,-0.0211475259184225,0.6225,0.659,1,1,0.347299703994792,0.87145313179505,"avoiding",FALSE
"species","Monarthrum mali","Ophiostoma denticulatum",69,19,6,4,15,2,48,0.19047619047619,0.15616143757932,0.0526831368605905,0.65134224994373,0.423,0.8875,0.846,1,0.0446842255732587,0.321650855036558,"co-occurring",FALSE
"species","Monarthrum mali","Leptographium gracile",69,19,13,5,14,8,42,0.185185185185185,0.225246039480559,0.0638830935234864,-0.627096342487633,0.833,0.41,0.82,1,0.325953908493068,0.838570315157714,"avoiding",FALSE
"species","Monarthrum mali","Leptographium lundbergii",69,19,7,4,15,3,47,0.181818181818182,0.149374655330677,0.0507588647954842,0.639169662643654,0.4315,0.8855,0.863,1,0.084920865420541,0.470045563032379,"co-occurring",FALSE
"species","Monarthrum mali","Ophiostoma sparsiannulatum",69,19,3,3,16,0,50,0.157894736842105,0.0400027081209786,0.0374160157396397,3.15084400064083,0.0155,1,0.031,0.68,0.018494484101233,0.206063404473528,"co-occurring",FALSE
"species","Monarthrum mali","Grosmannia francke-grosmanniae",69,19,13,4,15,9,41,0.142857142857143,0.173525989521164,0.0606278779608963,-0.505853869465816,0.7945,0.452,0.904,1,0.742467165815336,1,"avoiding",FALSE
"species","Monarthrum mali","Grosmannia olivacea",69,19,5,3,16,2,48,0.142857142857143,0.0941700663996592,0.0483231024973518,1.00753209006296,0.3015,0.9385,0.603,1,0.123900110272596,0.550667156767092,"co-occurring",FALSE
"species","Monarthrum mali","Ophiostoma denticiliatum",69,19,5,3,16,2,48,0.142857142857143,0.093140733640617,0.0508221080091036,0.978243743994647,0.3065,0.935,0.613,1,0.123900110272596,0.550667156767092,"co-occurring",FALSE
"species","Monarthrum mali","Ophiostoma undulatum",69,19,6,3,16,3,47,0.136363636363636,0.0786779376889638,0.0445608412250182,1.29453791914246,0.2155,0.966,0.431,1,0.335673845374384,0.845400795757707,"co-occurring",FALSE
"species","Monarthrum mali","Ophiostoma pallidulum",69,19,7,3,16,4,46,0.130434782608696,0.150127302895805,0.0627204050744092,-0.313973104346925,0.7495,0.5655,1,1,0.384342428130839,0.907873924613934,"avoiding",FALSE
"species","Monarthrum mali","Raffaelea crossotarsi",69,19,3,2,17,1,49,0.1,0.0484899091149592,0.0392438168575204,1.31256577493608,0.2465,0.976,0.493,1,0.181681108523877,0.65404234762585,"co-occurring",FALSE
"species","Monarthrum mali","Grosmannia cucullata",69,19,4,2,17,2,48,0.0952380952380952,0.0621412437820659,0.0416739000054883,0.794186564052576,0.3935,0.917,0.787,1,0.302834814534628,0.838570315157714,"co-occurring",FALSE
"species","Monarthrum mali","Raffaelea arxii",69,19,9,2,17,7,43,0.0769230769230769,0.100654400260725,0.0536010954023731,-0.442739521636664,0.789,0.5125,1,1,1,1,"avoiding",FALSE
"species","Monarthrum mali","Sporothrix eucastaneae",69,19,10,2,17,8,42,0.0740740740740741,0.140605715154621,0.0519912476624917,-1.27967002277856,0.966,0.185,0.37,1,0.715356626135887,1,"avoiding",FALSE
"species","Monarthrum mali","Ceratocystiopsis rollhanseniana",69,19,3,1,18,2,48,0.0476190476190476,0.067452899382022,0.0448150941420798,-0.442570793226362,0.8375,0.5755,1,1,1,1,"avoiding",FALSE
"species","Monarthrum mali","Ophiostoma karelicum",69,19,3,1,18,2,48,0.0476190476190476,0.0489548032161453,0.0387897311973218,-0.0344358044221218,0.7315,0.7575,1,1,1,1,"avoiding",FALSE
"species","Monarthrum mali","Raffaelea subfusca",69,19,3,1,18,2,48,0.0476190476190476,0.0232116058029019,0.0285176503714411,0.855871416411939,0.436,0.953,0.872,1,1,1,"co-occurring",FALSE
"species","Monarthrum mali","Ophiostoma adjuncti",69,19,7,1,18,6,44,0.04,0.126355736686338,0.0500480858623179,-1.72545533357464,0.994,0.086,0.172,1,0.664186778980458,1,"avoiding",FALSE
"species","Monarthrum mali","Ceratocystiopsis synnemata",69,19,5,0,19,5,45,0,0.0146812536703135,0.0205666664124634,-0.713837302355265,1,0.6625,1,1,0.31242683084497,0.838570315157714,"avoiding",FALSE
"species","Orthotomicus caelatus","Sporothrix rossii",69,27,16,9,18,7,35,0.264705882352941,0.2254954458495,0.0459564577011578,0.853208416506243,0.3205,0.9015,0.641,1,0.146355705687924,0.609757536428529,"co-occurring",FALSE
"species","Orthotomicus caelatus","Leptographium gracile",69,27,13,8,19,5,37,0.25,0.239138692591364,0.0483039452590083,0.22485342243573,0.5435,0.7515,1,1,0.112508352798571,0.538772393683297,"co-occurring",FALSE
"species","Orthotomicus caelatus","Ceratocystiopsis manitobensis",69,27,14,8,19,6,36,0.242424242424242,0.268232868106609,0.0595930156006429,-0.433081384156169,0.7595,0.47,0.94,1,0.138199213893104,0.601672803740341,"avoiding",FALSE
"species","Orthotomicus caelatus","Sporothrix eucastaneae",69,27,10,7,20,3,39,0.233333333333333,0.166304300562455,0.0466826117834093,1.43584581517995,0.1525,0.9715,0.305,1,0.0405337634988622,0.31321544521848,"co-occurring",FALSE
"species","Orthotomicus caelatus","Ophiostoma denticulatum",69,27,6,5,22,1,41,0.178571428571429,0.154028299528579,0.0381647266868405,0.643084103398331,0.458,0.8855,0.916,1,0.030753651528454,0.275164250517746,"co-occurring",FALSE
"species","Orthotomicus caelatus","Leptographium lundbergii",69,27,7,5,22,2,40,0.172413793103448,0.170782602709091,0.0416208102884631,0.0391917020128072,0.6535,0.705,1,1,0.101777354797739,0.497728747566515,"co-occurring",FALSE
"species","Orthotomicus caelatus","Grosmannia francke-grosmanniae",69,27,13,5,22,8,34,0.142857142857143,0.123588458255794,0.0360113913161284,0.535071928551648,0.457,0.842,0.914,1,1,1,"co-occurring",FALSE
"species","Orthotomicus caelatus","Ophiostoma adjuncti",69,27,7,4,23,3,39,0.133333333333333,0.154094044483747,0.0435494360521998,-0.476715958515041,0.822,0.492,0.984,1,0.419796723774756,0.955179122018407,"avoiding",FALSE
"species","Orthotomicus caelatus","Ophiostoma pallidulum",69,27,7,4,23,3,39,0.133333333333333,0.14310690544984,0.0431545983344997,-0.226478115744461,0.747,0.596,1,1,0.419796723774756,0.955179122018407,"avoiding",FALSE
"species","Orthotomicus caelatus","Ceratocystiopsis synnemata",69,27,5,3,24,2,40,0.103448275862069,0.0670135321911698,0.0303951747228427,1.19870157033569,0.2675,0.9705,0.535,1,0.372551333081165,0.896869716823835,"co-occurring",FALSE
"species","Orthotomicus caelatus","Grosmannia olivacea",69,27,5,3,24,2,40,0.103448275862069,0.108542553966154,0.0391753533670504,-0.130037834154401,0.728,0.6345,1,1,0.372551333081165,0.896869716823835,"avoiding",FALSE
"species","Orthotomicus caelatus","Ceratocystiopsis rollhanseniana",69,27,3,2,25,1,41,0.0714285714285714,0.0668124155126272,0.0316594752411021,0.145806457017685,0.6715,0.7635,1,1,0.556304156964538,1,"co-occurring",FALSE
"species","Orthotomicus caelatus","Raffaelea subfusca",69,27,3,2,25,1,41,0.0714285714285714,0.0580795323770248,0.0307089171821921,0.434695856332169,0.576,0.865,1,1,0.556304156964538,1,"co-occurring",FALSE
"species","Orthotomicus caelatus","Ophiostoma denticiliatum",69,27,5,2,25,3,39,0.0666666666666667,0.0744682262207416,0.0318369623276698,-0.245047233896887,0.791,0.6215,1,1,1,1,"avoiding",FALSE
"species","Orthotomicus caelatus","Ophiostoma undulatum",69,27,6,2,25,4,38,0.0645161290322581,0.0598993044909542,0.0268433301038155,0.171991497457599,0.679,0.793,1,1,1,1,"co-occurring",FALSE
"species","Orthotomicus caelatus","Raffaelea arxii",69,27,9,2,25,7,35,0.0588235294117647,0.0870671945425893,0.0356633248965085,-0.791952663213118,0.902,0.374,0.748,1,0.465818967986821,1,"avoiding",FALSE
"species","Orthotomicus caelatus","Ophiostoma karelicum",69,27,3,1,26,2,40,0.0344827586206897,0.0231667557916893,0.0161952549477713,0.698723352333369,0.672,1,1,1,1,1,"co-occurring",FALSE
"species","Orthotomicus caelatus","Grosmannia cucullata",69,27,4,1,26,3,39,0.0333333333333333,0.0339779084944768,0.0181277855934363,-0.0355573027836815,0.867,0.8575,1,1,1,1,"avoiding",FALSE
"species","Orthotomicus caelatus","Ophiostoma sparsiannulatum",69,27,3,0,27,3,39,0,0.0237520237951491,0.0222277212532006,-1.06857664465848,1,0.4085,0.817,1,0.274936061381074,0.811526781676036,"avoiding",FALSE
"species","Orthotomicus caelatus","Raffaelea crossotarsi",69,27,3,0,27,3,39,0,0.0358134732390824,0.0221632759204156,-1.61589258590121,1,0.1805,0.361,1,0.274936061381074,0.811526781676036,"avoiding",FALSE
"species","Phloeotribus liminaris","Sporothrix eucastaneae",69,5,10,4,1,6,58,0.363636363636364,0.124859632613513,0.0828665667834385,2.88146040425283,0.024,0.999,0.048,0.836923076923077,0.00112488191275839,0.0509946467117137,"co-occurring",FALSE
"species","Phloeotribus liminaris","Ophiostoma sparsiannulatum",69,5,3,1,4,2,62,0.142857142857143,0.0755615903189683,0.0965088217034126,0.697299493977709,0.4405,0.9335,0.881,1,0.204794442111692,0.696301103179753,"co-occurring",FALSE
"species","Phloeotribus liminaris","Grosmannia cucullata",69,5,4,1,4,3,61,0.125,0.0418334167083542,0.058999013953874,1.4096266652298,0.335,1,0.67,1,0.265037287406261,0.804433240708387,"co-occurring",FALSE
"species","Phloeotribus liminaris","Ceratocystiopsis synnemata",69,5,5,1,4,4,60,0.111111111111111,0.137445706980475,0.106358139158806,-0.2476030144721,0.7835,0.69,1,1,0.321572880682702,0.838570315157714,"avoiding",FALSE
"species","Phloeotribus liminaris","Grosmannia olivacea",69,5,5,1,4,4,60,0.111111111111111,0.0437301984325502,0.0641281081145677,1.05072353854852,0.352,0.9665,0.704,1,0.321572880682702,0.838570315157714,"co-occurring",FALSE
"species","Phloeotribus liminaris","Ophiostoma denticiliatum",69,5,5,1,4,4,60,0.111111111111111,0.0584458896114733,0.0706487094832199,0.745451996007748,0.4575,0.945,0.915,1,0.321572880682702,0.838570315157714,"co-occurring",FALSE
"species","Phloeotribus liminaris","Ophiostoma pallidulum",69,5,7,1,4,6,58,0.0909090909090909,0.0475692391650378,0.0571303494469592,0.75861345438278,0.4575,0.945,0.915,1,0.424211904190528,0.955179122018407,"co-occurring",FALSE
"species","Phloeotribus liminaris","Raffaelea arxii",69,5,9,1,4,8,56,0.0769230769230769,0.0533022921717281,0.0541209438984604,0.436444434444182,0.563,0.8885,1,1,0.51403606509153,1,"co-occurring",FALSE
"species","Phloeotribus liminaris","Grosmannia francke-grosmanniae",69,5,13,1,4,12,52,0.0588235294117647,0.0831290645322672,0.0512329137981556,-0.474412507870625,0.871,0.5885,1,1,1,1,"avoiding",FALSE
"species","Phloeotribus liminaris","Ceratocystiopsis manitobensis",69,5,14,1,4,13,51,0.0555555555555556,0.0537611534525444,0.0461386950456533,0.0388914792938044,0.686,0.771,1,1,1,1,"co-occurring",FALSE
"species","Phloeotribus liminaris","Ceratocystiopsis rollhanseniana",69,5,3,0,5,3,61,0,0.0253698277710285,0.0546088340591336,-0.464573694130818,1,0.8225,1,1,1,1,"avoiding",FALSE
"species","Phloeotribus liminaris","Leptographium gracile",69,5,13,0,5,13,51,0,0.0201277109142808,0.0279150150860054,-0.721035287004788,1,0.658,1,1,0.575142191854029,1,"avoiding",FALSE
"species","Phloeotribus liminaris","Leptographium lundbergii",69,5,7,0,5,7,57,0,0.0349629360134617,0.0515354395791152,-0.678425105112143,1,0.654,1,1,1,1,"avoiding",FALSE
"species","Phloeotribus liminaris","Ophiostoma adjuncti",69,5,7,0,5,7,57,0,0.0182363909227341,0.0364136111028849,-0.500812481113397,1,0.7995,1,1,1,1,"avoiding",FALSE
"species","Phloeotribus liminaris","Ophiostoma denticulatum",69,5,6,0,5,6,58,0,0.01775887943972,0.0382261838413933,-0.46457369413082,1,0.8225,1,1,1,1,"avoiding",FALSE
"species","Phloeotribus liminaris","Ophiostoma karelicum",69,5,3,0,5,3,61,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Phloeotribus liminaris","Ophiostoma undulatum",69,5,6,0,5,6,58,0,0.01775887943972,0.0382261838413933,-0.46457369413082,1,0.8225,1,1,1,1,"avoiding",FALSE
"species","Phloeotribus liminaris","Raffaelea crossotarsi",69,5,3,0,5,3,61,0,0.0485242621310654,0.0676736613436456,-0.717033202691074,1,0.6605,1,1,1,1,"avoiding",FALSE
"species","Phloeotribus liminaris","Raffaelea subfusca",69,5,3,0,5,3,61,0,0.0555515853164674,0.0829829461296289,-0.669433756059823,1,0.654,1,1,1,1,"avoiding",FALSE
"species","Phloeotribus liminaris","Sporothrix rossii",69,5,16,0,5,16,48,0,0.0473295471265041,0.0447890596199177,-1.05672116200128,1,0.352,0.704,1,0.583112107446955,1,"avoiding",FALSE
"species","Pityogenes hopkinsi","Sporothrix rossii",69,19,16,10,9,6,44,0.4,0.25975264514908,0.0621121589504293,2.25796940922387,0.048,0.9895,0.096,1,0.000857323506115396,0.0485816653465391,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Ceratocystiopsis manitobensis",69,19,14,8,11,6,44,0.32,0.228550838514144,0.062336954614765,1.46701362058831,0.149,0.9605,0.298,1,0.0152483614472249,0.192016403409498,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Grosmannia francke-grosmanniae",69,19,13,7,12,6,44,0.28,0.10981647821941,0.043329084331391,3.92769716708035,0.001,1,0.002,0.194285714285714,0.0346405070363353,0.29444430980885,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Leptographium gracile",69,19,13,7,12,6,44,0.28,0.151206361745425,0.0410336814517251,3.138729787287,0.009,1,0.018,0.523076923076923,0.0346405070363353,0.29444430980885,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Sporothrix eucastaneae",69,19,10,6,13,4,46,0.260869565217391,0.145923269941802,0.0543293870051377,2.11572965593592,0.0545,0.9935,0.109,1,0.021566775884163,0.225621655403552,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Ophiostoma denticulatum",69,19,6,5,14,1,49,0.25,0.164936197654932,0.0521984927410209,1.62962181239804,0.1365,0.986,0.273,1,0.00507628322359018,0.111364635448284,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Leptographium lundbergii",69,19,7,5,14,2,48,0.238095238095238,0.17687169770904,0.0565600773375559,1.0824514970305,0.269,0.948,0.538,1,0.014506745687797,0.186124284296263,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Ophiostoma pallidulum",69,19,7,5,14,2,48,0.238095238095238,0.124162333378247,0.0462118376589345,2.46544847573193,0.037,1,0.074,0.979661016949153,0.014506745687797,0.186124284296263,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Raffaelea arxii",69,19,9,5,14,4,46,0.217391304347826,0.0765157569494529,0.0373976902101225,3.7669585101874,0.001,1,0.002,0.194285714285714,0.102003430956505,0.497728747566515,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Ophiostoma denticiliatum",69,19,5,4,15,1,49,0.2,0.092668525115183,0.0446463375456461,2.40403761618928,0.0425,1,0.085,0.979661016949153,0.0182789306734797,0.206063404473528,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Ophiostoma adjuncti",69,19,7,4,15,3,47,0.181818181818182,0.161235384302353,0.0495253059129572,0.415601622976419,0.523,0.842,1,1,0.084920865420541,0.470045563032379,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Ceratocystiopsis rollhanseniana",69,19,3,3,16,0,50,0.157894736842105,0.0647056611012278,0.0363616920672378,2.56283661300904,0.041,1,0.082,0.979661016949153,0.018494484101233,0.206063404473528,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Grosmannia olivacea",69,19,5,3,16,2,48,0.142857142857143,0.104154713393428,0.0497806798534788,0.77745883699517,0.378,0.911,0.756,1,0.123900110272596,0.550667156767092,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Ophiostoma undulatum",69,19,6,3,16,3,47,0.136363636363636,0.0574760724047324,0.0407493787683022,1.93592065310867,0.095,0.9935,0.19,1,0.335673845374384,0.845400795757707,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Ophiostoma sparsiannulatum",69,19,3,2,17,1,49,0.1,0.0318921365444635,0.032761864014455,2.07887632478684,0.1095,1,0.219,1,0.181681108523877,0.65404234762585,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Raffaelea crossotarsi",69,19,3,2,17,1,49,0.1,0.0391366109119732,0.0346957895407473,1.75420101094825,0.1435,0.99,0.287,1,0.181681108523877,0.65404234762585,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Raffaelea subfusca",69,19,3,2,17,1,49,0.1,0.0350937373448637,0.0335657161765337,1.93370706925399,0.1315,1,0.263,1,0.181681108523877,0.65404234762585,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Grosmannia cucullata",69,19,4,2,17,2,48,0.0952380952380952,0.0388319700976035,0.0343913013948096,1.64012767336,0.1655,0.987,0.331,1,0.302834814534628,0.838570315157714,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Ceratocystiopsis synnemata",69,19,5,2,17,3,47,0.0909090909090909,0.072543329824144,0.0376631685388469,0.487631864164693,0.5405,0.879,1,1,0.610651337948357,1,"co-occurring",FALSE
"species","Pityogenes hopkinsi","Ophiostoma karelicum",69,19,3,1,18,2,48,0.0476190476190476,0.0325175118887772,0.0354957154779625,0.425446720172359,0.5325,0.872,1,1,1,1,"co-occurring",FALSE
"species","Pityophthorus cariniceps","Sporothrix eucastaneae",69,8,10,2,6,8,53,0.125,0.13508434081294,0.0799342901885715,-0.126157882795356,0.689,0.676,1,1,0.326795784583521,0.838570315157714,"avoiding",FALSE
"species","Pityophthorus cariniceps","Ceratocystiopsis manitobensis",69,8,14,2,6,12,49,0.1,0.150299419329794,0.0709071605301229,-0.709370096810259,0.8825,0.415,0.83,1,0.660227962571435,1,"avoiding",FALSE
"species","Pityophthorus cariniceps","Sporothrix rossii",69,8,16,2,6,14,47,0.0909090909090909,0.114857312753972,0.0576537274794807,-0.415380286615542,0.7935,0.554,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus cariniceps","Grosmannia olivacea",69,8,5,1,7,4,57,0.0833333333333333,0.0758874386688298,0.0768135803689542,0.0969346127174275,0.623,0.7985,1,1,0.47064642804613,1,"co-occurring",FALSE
"species","Pityophthorus cariniceps","Ophiostoma undulatum",69,8,6,1,7,5,56,0.0769230769230769,0.0410205102551284,0.04823791280914,0.744281097111354,0.467,0.943,0.934,1,0.536815624540364,1,"co-occurring",FALSE
"species","Pityophthorus cariniceps","Leptographium lundbergii",69,8,7,1,7,6,55,0.0714285714285714,0.148989704642533,0.0897582058717583,-0.864111893287798,0.934,0.378,0.756,1,1,1,"avoiding",FALSE
"species","Pityophthorus cariniceps","Grosmannia francke-grosmanniae",69,8,13,1,7,12,49,0.05,0.0890424056197358,0.0563289145796399,-0.693114822309175,0.886,0.443,0.886,1,1,1,"avoiding",FALSE
"species","Pityophthorus cariniceps","Leptographium gracile",69,8,13,1,7,12,49,0.05,0.119198150416799,0.0587859886347868,-1.17711978693934,0.9775,0.2535,0.507,1,1,1,"avoiding",FALSE
"species","Pityophthorus cariniceps","Ceratocystiopsis rollhanseniana",69,8,3,0,8,3,58,0,0.0494928019565334,0.0672364576957323,-0.736100675923545,1,0.5895,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus cariniceps","Ceratocystiopsis synnemata",69,8,5,0,8,5,56,0,0.04766019373323,0.0533684584004003,-0.893040480496108,1,0.504,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus cariniceps","Grosmannia cucullata",69,8,4,0,8,4,57,0,0.0468688889899502,0.0569605969505467,-0.822830017575868,1,0.5495,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus cariniceps","Ophiostoma adjuncti",69,8,7,0,8,7,54,0,0.107708574567007,0.0765147071234722,-1.40768459576271,1,0.168,0.336,1,0.58828055514699,1,"avoiding",FALSE
"species","Pityophthorus cariniceps","Ophiostoma denticiliatum",69,8,5,0,8,5,56,0,0.0726967018862969,0.073244239156993,-0.992524500534132,1,0.3865,0.773,1,1,1,"avoiding",FALSE
"species","Pityophthorus cariniceps","Ophiostoma denticulatum",69,8,6,0,8,6,55,0,0.125405476631087,0.0810184417173943,-1.54786335027921,1,0.1095,0.219,1,1,1,"avoiding",FALSE
"species","Pityophthorus cariniceps","Ophiostoma karelicum",69,8,3,0,8,3,58,0,0.0156078039019511,0.0363020122751458,-0.429943215920208,1,0.844,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus cariniceps","Ophiostoma pallidulum",69,8,7,0,8,7,54,0,0.103144479332576,0.0807832134047164,-1.27680584846052,1,0.2015,0.403,1,0.58828055514699,1,"avoiding",FALSE
"species","Pityophthorus cariniceps","Ophiostoma sparsiannulatum",69,8,3,0,8,3,58,0,0.0347118003446169,0.0552797248979589,-0.627930048651501,1,0.6885,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus cariniceps","Raffaelea arxii",69,8,9,0,8,9,52,0,0.0416791729197933,0.0453398979229812,-0.919260404833591,1,0.4655,0.931,1,0.584299283790853,1,"avoiding",FALSE
"species","Pityophthorus cariniceps","Raffaelea crossotarsi",69,8,3,0,8,3,58,0,0.0339669834917461,0.0473715629405521,-0.717033202691079,1,0.6605,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus cariniceps","Raffaelea subfusca",69,8,3,0,8,3,58,0,0.0590017230837634,0.066369273213152,-0.888991550265634,1,0.4995,0.999,1,1,1,"avoiding",FALSE
"species","Pityophthorus consimilis","Sporothrix eucastaneae",69,5,10,3,2,7,57,0.25,0.0792978907035951,0.0628778861478002,2.71481946602267,0.0335,1,0.067,0.963333333333333,0.0193942027739791,0.206063404473528,"co-occurring",FALSE
"species","Pityophthorus consimilis","Ceratocystiopsis manitobensis",69,5,14,3,2,11,53,0.1875,0.0812185095815889,0.057636033818335,1.84401117456145,0.1145,0.9925,0.229,1,0.0531740275604077,0.358179230806386,"co-occurring",FALSE
"species","Pityophthorus consimilis","Raffaelea subfusca",69,5,3,1,4,2,62,0.142857142857143,0.0839181495509653,0.107444538749707,0.548552713725884,0.4595,0.9095,0.919,1,0.204794442111692,0.696301103179753,"co-occurring",FALSE
"species","Pityophthorus consimilis","Leptographium gracile",69,5,13,2,3,11,53,0.125,0.092703704793574,0.0545720233973089,0.591810477161428,0.4935,0.898,0.987,1,0.235255945337252,0.762538020796492,"co-occurring",FALSE
"species","Pityophthorus consimilis","Grosmannia olivacea",69,5,5,1,4,4,60,0.111111111111111,0.0612290272120195,0.0798639067291608,0.624588577519187,0.442,0.919,0.884,1,0.321572880682702,0.838570315157714,"co-occurring",FALSE
"species","Pityophthorus consimilis","Ophiostoma denticulatum",69,5,6,1,4,5,59,0.1,0.0703796342615743,0.0677272514191616,0.437347819640669,0.5915,0.908,1,1,0.374574999379366,0.896869716823835,"co-occurring",FALSE
"species","Pityophthorus consimilis","Ophiostoma undulatum",69,5,6,1,4,5,59,0.1,0.0554346617753317,0.0741787718758758,0.600782907261393,0.4325,0.9095,0.865,1,0.374574999379366,0.896869716823835,"co-occurring",FALSE
"species","Pityophthorus consimilis","Ophiostoma adjuncti",69,5,7,1,4,6,58,0.0909090909090909,0.0499037397486629,0.065944186606275,0.621819045327736,0.4325,0.9095,0.865,1,0.424211904190528,0.955179122018407,"co-occurring",FALSE
"species","Pityophthorus consimilis","Raffaelea arxii",69,5,9,1,4,8,56,0.0769230769230769,0.0536037249393939,0.0547939915405187,0.425582282437647,0.5605,0.883,1,1,0.51403606509153,1,"co-occurring",FALSE
"species","Pityophthorus consimilis","Grosmannia francke-grosmanniae",69,5,13,1,4,12,52,0.0588235294117647,0.0528293558543988,0.0488289043775579,0.122758715022916,0.6475,0.801,1,1,1,1,"co-occurring",FALSE
"species","Pityophthorus consimilis","Sporothrix rossii",69,5,16,1,4,15,49,0.05,0.0555978711750094,0.0499146478291255,-0.112148866484498,0.6975,0.71,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus consimilis","Ceratocystiopsis rollhanseniana",69,5,3,0,5,3,61,0,0.0503823340241547,0.0798588148151415,-0.630892583877942,1,0.6835,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus consimilis","Ceratocystiopsis synnemata",69,5,5,0,5,5,59,0,0.0222889222388974,0.0445055246813041,-0.500812481113395,1,0.7995,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus consimilis","Grosmannia cucullata",69,5,4,0,5,4,60,0,0.0218859429714857,0.0475171324405645,-0.460590566967844,1,0.825,1,1,1,1,"avoiding",FALSE
"species","Pityophthorus consimilis","Leptographium lundbergii",69,5,7,0,5,7,57,0,0.0824290933345469,0.0756929913947774,-1.08899241284622,1,0.339,0.678,1,1,1,"avoiding",FALSE
