"grid","beetle","fungal_unit","n_samples","beetle_n","fungus_n","shared_n","beetle_only","fungus_only","both_absent","jaccard","exp_jaccard_null","sd_jaccard_null","z_score","p_pos","p_neg","p_perm","q_perm","p_fisher","q_fisher","direction","scheme","in_block","asv_genus","asv_species","asv_lab"
"species","Ips grandicollis","Ceratocystiopsis synnemata",69,19,5,0,19,5,45,0,0.0613520763769799,0.0460927450117571,-1.33105711888781,1,0.194,0.388,1,0.31242683084497,0.549854702858864,"avoiding","within_site_x_date",FALSE,NA,NA,"Ceratocystiopsis synnemata"
"species","Ips grandicollis","Ophiostoma sparsiannulatum",69,19,3,0,19,3,47,0,0.0492529472756435,0.0411741036426352,-1.19621176706426,1,0.2925,0.585,1,0.555769744627247,0.804403577749963,"avoiding","within_site_x_date",FALSE,NA,NA,"Ophiostoma sparsiannulatum"
"species","Ips grandicollis","Raffaelea crossotarsi",69,19,3,0,19,3,47,0,0.0159127182638938,0.0224674521402258,-0.708256466491081,1,0.666,1,1,0.555769744627247,0.804403577749963,"avoiding","within_site_x_date",FALSE,NA,NA,"Raffaelea crossotarsi"
"species","Ips pini","Sporothrix eucastaneae",69,5,10,3,2,7,57,0.25,0.185881402239579,0.0453330261680369,1.41439041644278,0.3335,1,0.667,1,0.0193942027739791,0.0969710138698955,"co-occurring","within_site_x_date",FALSE,NA,NA,"Sporothrix eucastaneae"
"species","Ips pini","Raffaelea crossotarsi",69,5,3,1,4,2,62,0.142857142857143,0.0475952261845207,0.0673519245925108,1.41439041644275,0.3335,1,0.667,1,0.204794442111692,0.42909311680545,"co-occurring","within_site_x_date",FALSE,NA,NA,"Raffaelea crossotarsi"
"species","Ips pini","Ceratocystiopsis manitobensis",69,5,14,2,3,12,52,0.117647058823529,0.141888673094718,0.0743180562091335,-0.326187410001308,0.7715,0.5885,1,1,0.265602931633393,0.50810995616823,"avoiding","within_site_x_date",FALSE,NA,NA,"Ceratocystiopsis manitobensis"
"species","Ips pini","Ceratocystiopsis synnemata",69,5,5,1,4,4,60,0.111111111111111,0.0780251236729486,0.0824972926578158,0.401055433120664,0.5505,0.8785,1,1,0.321572880682702,0.552703388673395,"co-occurring","within_site_x_date",FALSE,NA,NA,"Ceratocystiopsis synnemata"
"species","Ips pini","Grosmannia olivacea",69,5,5,1,4,4,60,0.111111111111111,0.075259852148298,0.0519568174499438,0.690020303829288,0.6775,1,1,1,0.321572880682702,0.552703388673395,"co-occurring","within_site_x_date",FALSE,NA,NA,"Grosmannia olivacea"
"species","Ips pini","Ophiostoma adjuncti",69,5,7,1,4,6,58,0.0909090909090909,0.131312626009974,0.101745302196608,-0.397104674403633,0.807,0.6045,1,1,0.424211904190528,0.680477701987799,"avoiding","within_site_x_date",FALSE,NA,NA,"Ophiostoma adjuncti"
"species","Ips pini","Raffaelea arxii",69,5,9,1,4,8,56,0.0769230769230769,0.0801554623465576,0.0549517690446336,-0.0588222268305002,0.7865,0.781,1,1,0.51403606509153,0.758979424967359,"avoiding","within_site_x_date",FALSE,NA,NA,"Raffaelea arxii"
"species","Ips pini","Grosmannia francke-grosmanniae",69,5,13,1,4,12,52,0.0588235294117647,0.0820704469882012,0.0424352698935038,-0.547820660379381,0.891,0.552,1,1,1,1,"avoiding","within_site_x_date",FALSE,NA,NA,"Grosmannia francke-grosmanniae"
"species","Ips pini","Ceratocystiopsis rollhanseniana",69,5,3,0,5,3,61,0,0.0468805831487171,0.0670946276407667,-0.698723352333391,1,0.672,1,1,1,1,"avoiding","within_site_x_date",FALSE,NA,NA,"Ceratocystiopsis rollhanseniana"
"species","Ips pini","Grosmannia cucullata",69,5,4,0,5,4,60,0,0.0430215107553777,0.059402050816112,-0.724242852970805,1,0.656,1,1,1,1,"avoiding","within_site_x_date",FALSE,NA,NA,"Grosmannia cucullata"
"species","Ips pini","Leptographium gracile",69,5,13,0,5,13,51,0,0.040420945767002,0.0415384439221272,-0.973097255226503,1,0.4465,0.893,1,0.575142191854029,0.805931733808194,"avoiding","within_site_x_date",FALSE,NA,NA,"Leptographium gracile"
"species","Ips pini","Leptographium lundbergii",69,5,7,0,5,7,57,0,0.0298330983673658,0.0426965812259416,-0.698723352333415,1,0.672,1,1,1,1,"avoiding","within_site_x_date",FALSE,NA,NA,"Leptographium lundbergii"
"species","Ips pini","Ophiostoma denticiliatum",69,5,5,0,5,5,59,0,0.0747040186760063,0.0521643302698985,-1.43209005635627,1,0.328,0.656,1,1,1,"avoiding","within_site_x_date",FALSE,NA,NA,"Ophiostoma denticiliatum"
"species","Ips pini","Ophiostoma denticulatum",69,5,6,0,5,6,58,0,0.0689733755766763,0.0702951868281568,-0.981196276571371,1,0.4365,0.873,1,1,1,"avoiding","within_site_x_date",FALSE,NA,NA,"Ophiostoma denticulatum"
"species","Ips pini","Ophiostoma karelicum",69,5,3,0,5,3,61,0,0.0521689416136637,0.0688002572479109,-0.75826666498762,1,0.635,1,1,1,1,"avoiding","within_site_x_date",FALSE,NA,NA,"Ophiostoma karelicum"
"species","Ips pini","Ophiostoma pallidulum",69,5,7,0,5,7,57,0,0.0611214698258232,0.0426799065844632,-1.43209005635625,1,0.328,0.656,1,1,1,"avoiding","within_site_x_date",FALSE,NA,NA,"Ophiostoma pallidulum"
"species","Ips pini","Ophiostoma sparsiannulatum",69,5,3,0,5,3,61,0,0,0,NA,1,1,1,1,1,1,"co-occurring","within_site_x_date",FALSE,NA,NA,"Ophiostoma sparsiannulatum"
"species","Ips pini","Ophiostoma undulatum",69,5,6,0,5,6,58,0,0.0333666833416711,0.0471640282006467,-0.707460423009703,1,0.6665,1,1,1,1,"avoiding","within_site_x_date",FALSE,NA,NA,"Ophiostoma undulatum"
"species","Ips pini","Raffaelea subfusca",69,5,3,0,5,3,61,0,0,0,NA,1,1,1,1,1,1,"co-occurring","within_site_x_date",FALSE,NA,NA,"Raffaelea subfusca"
"species","Ips pini","Sporothrix rossii",69,5,16,0,5,16,48,0,0.0532770771350585,0.0446941515216661,-1.19203688449554,1,0.2915,0.583,1,0.583112107446955,0.811928250875507,"avoiding","within_site_x_date",FALSE,NA,NA,"Sporothrix rossii"
"species","Pityogenes hopkinsi","Sporothrix rossii",69,19,16,10,9,6,44,0.4,0.291218456234448,0.0587755311299207,1.85079643985003,0.083,0.988,0.166,1,0.000857323506115396,0.0188611171345387,"co-occurring","within_site_x_date",TRUE,NA,NA,"Sporothrix rossii"
"species","Pityogenes hopkinsi","Ceratocystiopsis manitobensis",69,19,14,8,11,6,44,0.32,0.208243533159787,0.0420959136076618,2.65480559186325,0.026,1,0.052,1,0.0152483614472249,0.0838659879597368,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ceratocystiopsis manitobensis"
"species","Pityogenes hopkinsi","Grosmannia francke-grosmanniae",69,19,13,7,12,6,44,0.28,0.265294030977735,0.0539652150805292,0.272508300028461,0.539,0.7935,1,1,0.0346405070363353,0.136087706214175,"co-occurring","within_site_x_date",TRUE,NA,NA,"Grosmannia francke-grosmanniae"
"species","Pityogenes hopkinsi","Leptographium gracile",69,19,13,7,12,6,44,0.28,0.186821662967969,0.0584378411469274,1.59448629865976,0.1215,0.973,0.243,1,0.0346405070363353,0.136087706214175,"co-occurring","within_site_x_date",TRUE,NA,NA,"Leptographium gracile"
"species","Pityogenes hopkinsi","Sporothrix eucastaneae",69,19,10,6,13,4,46,0.260869565217391,0.262417770149893,0.0369976687026463,-0.0418460131892191,0.778,0.7695,1,1,0.021566775884163,0.105437570989241,"avoiding","within_site_x_date",TRUE,NA,NA,"Sporothrix eucastaneae"
"species","Pityogenes hopkinsi","Ophiostoma denticulatum",69,19,6,5,14,1,49,0.25,0.155249067221357,0.0442360366699825,2.14193991847689,0.074,1,0.148,1,0.00507628322359018,0.0485618167364003,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ophiostoma denticulatum"
"species","Pityogenes hopkinsi","Leptographium lundbergii",69,19,7,5,14,2,48,0.238095238095238,0.183238786718789,0.0511355423598859,1.07276561164397,0.295,0.954,0.59,1,0.014506745687797,0.0818329243927008,"co-occurring","within_site_x_date",TRUE,NA,NA,"Leptographium lundbergii"
"species","Pityogenes hopkinsi","Ophiostoma pallidulum",69,19,7,5,14,2,48,0.238095238095238,0.200786917079849,0.0447238297066005,0.83419334301515,0.412,0.94,0.824,1,0.014506745687797,0.0818329243927008,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ophiostoma pallidulum"
"species","Pityogenes hopkinsi","Raffaelea arxii",69,19,9,5,14,4,46,0.217391304347826,0.168023509068814,0.0456317184373905,1.08187455939771,0.294,0.953,0.588,1,0.102003430956505,0.278323264797543,"co-occurring","within_site_x_date",TRUE,NA,NA,"Raffaelea arxii"
"species","Pityogenes hopkinsi","Ophiostoma denticiliatum",69,19,5,4,15,1,49,0.2,0.200404713635009,0.0391897352613349,-0.0103270316145318,0.7805,0.795,1,1,0.0182789306734797,0.0968758691016965,"avoiding","within_site_x_date",TRUE,NA,NA,"Ophiostoma denticiliatum"
"species","Pityogenes hopkinsi","Ophiostoma adjuncti",69,19,7,4,15,3,47,0.181818181818182,0.0990109679345608,0.0387642200961563,2.13617644513972,0.074,1,0.148,1,0.084920865420541,0.255925895787932,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ophiostoma adjuncti"
"species","Pityogenes hopkinsi","Ceratocystiopsis rollhanseniana",69,19,3,3,16,0,50,0.157894736842105,0.118305267922181,0.0377451454402408,1.04886253472261,0.426,1,0.852,1,0.018494484101233,0.0968758691016965,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ceratocystiopsis rollhanseniana"
"species","Pityogenes hopkinsi","Grosmannia olivacea",69,19,5,3,16,2,48,0.142857142857143,0.126313128331528,0.0444432658298054,0.372250198465843,0.579,0.839,1,1,0.123900110272596,0.309750275681489,"co-occurring","within_site_x_date",TRUE,NA,NA,"Grosmannia olivacea"
"species","Pityogenes hopkinsi","Ophiostoma undulatum",69,19,6,3,16,3,47,0.136363636363636,0.103376128116756,0.0322476850161803,1.0229419020413,0.439,1,0.878,1,0.335673845374384,0.559456408957306,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ophiostoma undulatum"
"species","Pityogenes hopkinsi","Ophiostoma sparsiannulatum",69,19,3,2,17,1,49,0.1,0.119969884691718,0.0375648029022272,-0.531611592471165,0.887,0.553,1,1,0.181681108523877,0.395942848781267,"avoiding","within_site_x_date",TRUE,NA,NA,"Ophiostoma sparsiannulatum"
"species","Pityogenes hopkinsi","Raffaelea crossotarsi",69,19,3,2,17,1,49,0.1,0.0828890635794065,0.0245724450188588,0.696346513644095,0.6735,1,1,1,0.181681108523877,0.395942848781267,"co-occurring","within_site_x_date",TRUE,NA,NA,"Raffaelea crossotarsi"
"species","Pityogenes hopkinsi","Raffaelea subfusca",69,19,3,2,17,1,49,0.1,0.100594407479427,0.0359802812881961,-0.0165203677721658,0.782,0.7925,1,1,0.181681108523877,0.395942848781267,"avoiding","within_site_x_date",TRUE,NA,NA,"Raffaelea subfusca"
"species","Pityogenes hopkinsi","Grosmannia cucullata",69,19,4,2,17,2,48,0.0952380952380952,0.0965978660325859,0.0347620354877568,-0.03911654698614,0.782,0.777,1,1,0.302834814534628,0.549854702858864,"avoiding","within_site_x_date",TRUE,NA,NA,"Grosmannia cucullata"
"species","Pityogenes hopkinsi","Ceratocystiopsis synnemata",69,19,5,2,17,3,47,0.0909090909090909,0.144736182766409,0.0519919052687541,-1.03529754447501,0.947,0.2945,0.589,1,0.610651337948357,0.824191989868948,"avoiding","within_site_x_date",TRUE,NA,NA,"Ceratocystiopsis synnemata"
"species","Pityogenes hopkinsi","Ophiostoma karelicum",69,19,3,1,18,2,48,0.0476190476190476,0.031015507753878,0.0226985673728774,0.731479638887223,0.6515,1,1,1,1,1,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ophiostoma karelicum"
"species","Xyleborinus attenuatus","Grosmannia francke-grosmanniae",69,24,13,12,12,1,44,0.48,0.37277597080998,0.0431994589765337,2.48206879739547,0.0435,1,0.087,1,3.2129560114677e-06,0.000353425161261447,"co-occurring","within_site_x_date",TRUE,NA,NA,"Grosmannia francke-grosmanniae"
"species","Xyleborinus attenuatus","Raffaelea arxii",69,24,9,8,16,1,44,0.32,0.287548581983299,0.0409416818482451,0.79262542601415,0.4085,0.9245,0.817,1,0.000607066162091144,0.0150462521153822,"co-occurring","within_site_x_date",TRUE,NA,NA,"Raffaelea arxii"
"species","Xyleborinus attenuatus","Leptographium gracile",69,24,13,8,16,5,40,0.275862068965517,0.170638295003381,0.0429977923141765,2.44719015323593,0.023,1,0.046,1,0.0488231696355849,0.173243505158527,"co-occurring","within_site_x_date",TRUE,NA,NA,"Leptographium gracile"
"species","Xyleborinus attenuatus","Sporothrix eucastaneae",69,24,10,7,17,3,42,0.259259259259259,0.201432361866027,0.0292911280000415,1.97421203420881,0.1245,1,0.249,1,0.0261454996120805,0.115040198293154,"co-occurring","within_site_x_date",TRUE,NA,NA,"Sporothrix eucastaneae"
"species","Xyleborinus attenuatus","Sporothrix rossii",69,24,16,8,16,8,37,0.25,0.213068655539889,0.024343509787175,1.51709202095287,0.2255,1,0.451,1,0.230019556469037,0.464259655258606,"co-occurring","within_site_x_date",TRUE,NA,NA,"Sporothrix rossii"
"species","Xyleborinus attenuatus","Ophiostoma denticiliatum",69,24,5,5,19,0,45,0.208333333333333,0.160827657418455,0.0310315403347645,1.53088359141676,0.223,1,0.446,1,0.00378199500236375,0.0462243833622236,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ophiostoma denticiliatum"
"species","Xyleborinus attenuatus","Leptographium lundbergii",69,24,7,5,19,2,43,0.192307692307692,0.135327584427135,0.0283193170609486,2.01205797999736,0.1175,1,0.235,1,0.0449365165124603,0.162066125126906,"co-occurring","within_site_x_date",TRUE,NA,NA,"Leptographium lundbergii"
"species","Xyleborinus attenuatus","Ophiostoma pallidulum",69,24,7,5,19,2,43,0.192307692307692,0.162592386954567,0.0351899960614608,0.844424799060128,0.402,0.9375,0.804,1,0.0449365165124603,0.162066125126906,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ophiostoma pallidulum"
"species","Xyleborinus attenuatus","Ophiostoma undulatum",69,24,6,4,20,2,43,0.153846153846154,0.154904802828763,0.0294159065850668,-0.0359889972980413,0.785,0.778,1,1,0.172777050220078,0.395942848781267,"avoiding","within_site_x_date",TRUE,NA,NA,"Ophiostoma undulatum"
"species","Xyleborinus attenuatus","Ceratocystiopsis manitobensis",69,24,14,5,19,9,36,0.151515151515152,0.14026531982569,0.0159555314092164,0.705074083772793,0.668,1,1,1,1,1,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ceratocystiopsis manitobensis"
"species","Xyleborinus attenuatus","Ceratocystiopsis rollhanseniana",69,24,3,3,21,0,45,0.125,0.0947691153268957,0.0294873522846639,1.02521529845279,0.437,1,0.874,1,0.038630377524144,0.144045475513757,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ceratocystiopsis rollhanseniana"
"species","Xyleborinus attenuatus","Raffaelea crossotarsi",69,24,3,3,21,0,45,0.125,0.110052526263133,0.0211998626539827,0.705074083772849,0.668,1,1,1,0.038630377524144,0.144045475513757,"co-occurring","within_site_x_date",TRUE,NA,NA,"Raffaelea crossotarsi"
"species","Xyleborinus attenuatus","Grosmannia cucullata",69,24,4,3,21,1,44,0.12,0.135783019714985,0.0311051419584104,-0.507408702268209,0.876,0.5475,1,1,0.117647058823529,0.304897599173293,"avoiding","within_site_x_date",TRUE,NA,NA,"Grosmannia cucullata"
"species","Xyleborinus attenuatus","Ophiostoma denticulatum",69,24,6,3,21,3,42,0.111111111111111,0.097925336294524,0.0266633419970154,0.494528210982069,0.5575,0.8975,1,1,0.412359680057317,0.671993552685998,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ophiostoma denticulatum"
"species","Xyleborinus attenuatus","Ophiostoma karelicum",69,24,3,2,22,1,44,0.08,0.0655166044560727,0.0198001349237259,0.731479638887323,0.6515,1,1,1,0.2756804214223,0.513980446719543,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ophiostoma karelicum"
"species","Xyleborinus attenuatus","Ophiostoma sparsiannulatum",69,24,3,2,22,1,44,0.08,0.0526455535460025,0.0270767505107928,1.01025588144685,0.4455,1,0.891,1,0.2756804214223,0.513980446719543,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ophiostoma sparsiannulatum"
"species","Xyleborinus attenuatus","Raffaelea subfusca",69,24,3,2,22,1,44,0.08,0.0531534998268352,0.027364676296658,0.981064050680674,0.4605,1,0.921,1,0.2756804214223,0.513980446719543,"co-occurring","within_site_x_date",TRUE,NA,NA,"Raffaelea subfusca"
"species","Xyleborinus attenuatus","Ceratocystiopsis synnemata",69,24,5,2,22,3,42,0.0740740740740741,0.0752948207925704,0.0263234643523117,-0.0463748502916625,0.7895,0.775,1,1,1,1,"avoiding","within_site_x_date",TRUE,NA,NA,"Ceratocystiopsis synnemata"
"species","Xyleborinus attenuatus","Grosmannia olivacea",69,24,5,2,22,3,42,0.0740740740740741,0.0613322534283032,0.0180716054369638,0.705074083772804,0.668,1,1,1,1,1,"co-occurring","within_site_x_date",TRUE,NA,NA,"Grosmannia olivacea"
"species","Xyleborinus attenuatus","Ophiostoma adjuncti",69,24,7,1,23,6,39,0.0333333333333333,0.0333333333333327,0,NA,1,1,1,1,0.407940501114338,0.669753061531002,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ophiostoma adjuncti"
"species","Xyloterinus politus","Grosmannia francke-grosmanniae",69,22,13,9,13,4,43,0.346153846153846,0.383436768241664,0.0437949666785027,-0.851306095549982,0.938,0.4125,0.825,1,0.00258730144664164,0.0406575941615115,"avoiding","within_site_x_date",TRUE,NA,NA,"Grosmannia francke-grosmanniae"
"species","Xyloterinus politus","Sporothrix rossii",69,22,16,9,13,7,40,0.310344827586207,0.294912480870975,0.0295409373810861,0.522405450989925,0.5365,0.897,1,1,0.0300392908154369,0.122382295914743,"co-occurring","within_site_x_date",TRUE,NA,NA,"Sporothrix rossii"
"species","Xyloterinus politus","Sporothrix eucastaneae",69,22,10,7,15,3,44,0.28,0.298142404535591,0.025273852294589,-0.717832973150477,1,0.66,1,1,0.00921990745940801,0.0654909444391602,"avoiding","within_site_x_date",TRUE,NA,NA,"Sporothrix eucastaneae"
"species","Xyloterinus politus","Ophiostoma pallidulum",69,22,7,6,16,1,46,0.260869565217391,0.242551529387878,0.0250424411776853,0.731479638887458,0.6515,1,1,1,0.00340843857634901,0.0462243833622236,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ophiostoma pallidulum"
"species","Xyloterinus politus","Leptographium gracile",69,22,13,7,15,6,41,0.25,0.206987485214612,0.0399760254442961,1.07595775986592,0.2905,0.9505,0.581,1,0.0960381105971932,0.274394601706266,"co-occurring","within_site_x_date",TRUE,NA,NA,"Leptographium gracile"
"species","Xyloterinus politus","Raffaelea arxii",69,22,9,6,16,3,44,0.24,0.275131805032955,0.0358797495702212,-0.979154131613927,1,0.447,0.894,1,0.0248752930219342,0.113971610707878,"avoiding","within_site_x_date",TRUE,NA,NA,"Raffaelea arxii"
"species","Xyloterinus politus","Ophiostoma denticiliatum",69,22,5,5,17,0,47,0.227272727272727,0.20941498417193,0.0251853498301124,0.709052811307224,0.6655,1,1,1,0.00234319255581232,0.0396540278675931,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ophiostoma denticiliatum"
"species","Xyloterinus politus","Ophiostoma denticulatum",69,22,6,4,18,2,45,0.166666666666667,0.183541045885261,0.0239058148758973,-0.705869233330645,1,0.6675,1,1,0.0769104139933816,0.241718443979199,"avoiding","within_site_x_date",TRUE,NA,NA,"Ophiostoma denticulatum"
"species","Xyloterinus politus","Ophiostoma undulatum",69,22,6,4,18,2,45,0.166666666666667,0.167542611885653,0.0324602907410191,-0.0269851316482296,0.778,0.7785,1,1,0.0769104139933816,0.241718443979199,"avoiding","within_site_x_date",TRUE,NA,NA,"Ophiostoma undulatum"
"species","Xyloterinus politus","Ceratocystiopsis rollhanseniana",69,22,3,3,19,0,47,0.136363636363636,0.119136643420521,0.0235508851200805,0.731479638887423,0.6515,1,1,1,0.0293926785509791,0.122007344928593,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ceratocystiopsis rollhanseniana"
"species","Xyloterinus politus","Grosmannia cucullata",69,22,4,3,19,1,46,0.130434782608696,0.164930291232575,0.0241422439945504,-1.42884433740565,1,0.329,0.658,1,0.0921861281826163,0.269223399425005,"avoiding","within_site_x_date",TRUE,NA,NA,"Grosmannia cucullata"
"species","Xyloterinus politus","Ceratocystiopsis manitobensis",69,22,14,4,18,10,37,0.125,0.113677256516822,0.0231648221923657,0.488790433578614,0.552,0.891,1,1,1,1,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ceratocystiopsis manitobensis"
"species","Xyloterinus politus","Leptographium lundbergii",69,22,7,3,19,4,43,0.115384615384615,0.129266941162887,0.0206605873983242,-0.671923092535008,1,0.689,1,1,0.671572144931451,0.882819465095078,"avoiding","within_site_x_date",TRUE,NA,NA,"Leptographium lundbergii"
"species","Xyloterinus politus","Ophiostoma sparsiannulatum",69,22,3,2,20,1,46,0.0869565217391304,0.0717994866998703,0.0213764543311142,0.709052811307369,0.6655,1,1,1,0.236611062335382,0.464771729587358,"co-occurring","within_site_x_date",TRUE,NA,NA,"Ophiostoma sparsiannulatum"
