"grid","beetle","fungal_unit","genus","species","n_samples","beetle_n","fungus_n","shared_n","beetle_only","fungus_only","both_absent","jaccard","exp_jaccard_null","sd_jaccard_null","z_score","p_pos","p_neg","p_perm","q_perm","p_fisher","q_fisher","direction","beetle_is_target"
"asv","Corthylus columbianus","ASV_8895","Ceratocystiopsis","manitobensis",69,7,13,5,2,8,54,0.333333333333333,0.109905873129205,0.0665679157169878,3.35638359407294,0.0095,1,0.019,0.767684210526316,0.00192770164522655,0.101969188042269,"co-occurring",FALSE
"asv","Corthylus columbianus","ASV_4044","Graphilbum",NA,69,7,6,2,5,4,58,0.181818181818182,0.0625426349538398,0.0568926707068247,2.09650110255826,0.1085,1,0.217,1,0.109327789294723,0.582203408051414,"co-occurring",FALSE
"asv","Corthylus columbianus","ASV_6959","Ophiostoma","adjuncti",69,7,7,2,5,5,57,0.166666666666667,0.0834052224247316,0.0717251590195887,1.16084014842261,0.257,0.956,0.514,1,0.145314545282814,0.6760950422632,"co-occurring",FALSE
"asv","Corthylus columbianus","ASV_16537","Graphilbum",NA,69,7,3,1,6,2,60,0.111111111111111,0.0585848479795462,0.0718623827486515,0.730928493079372,0.4525,0.94,0.905,1,0.278161621559721,0.882828491770797,"co-occurring",FALSE
"asv","Corthylus columbianus","ASV_23023","Sporothrix",NA,69,7,4,1,6,3,59,0.1,0.0673725751764765,0.0789833131926103,0.413092633173764,0.515,0.885,1,1,0.354720237454902,0.928491546661409,"co-occurring",FALSE
"asv","Corthylus columbianus","ASV_25723","Ceratocystiopsis","manitobensis",69,7,4,1,6,3,59,0.1,0.0530598632649654,0.0714811007346688,0.656678985810137,0.4245,0.9205,0.849,1,0.354720237454902,0.928491546661409,"co-occurring",FALSE
"asv","Corthylus columbianus","ASV_7819","Hawksworthiomyces",NA,69,7,5,1,6,4,58,0.0909090909090909,0.0494368396319379,0.0650914983207041,0.637137757573505,0.4355,0.9175,0.871,1,0.424211904190528,0.959906117673447,"co-occurring",FALSE
"asv","Corthylus columbianus","ASV_8131","Graphilbum",NA,69,7,6,1,6,5,57,0.0833333333333333,0.0728121636575865,0.0682310729367226,0.154199094677936,0.6495,0.833,1,1,0.487188727169689,1,"co-occurring",FALSE
"asv","Corthylus columbianus","ASV_6045","Sporothrix",NA,69,7,7,1,6,6,56,0.0769230769230769,0.071419625896865,0.0721274453361834,0.0763017600382288,0.628,0.789,1,1,0.544167757484168,1,"co-occurring",FALSE
"asv","Corthylus columbianus","ASV_7618","Leptographium","lundbergii",69,7,7,1,6,6,56,0.0769230769230769,0.0847195159351232,0.0673269381008566,-0.115799696703377,0.746,0.7315,1,1,0.544167757484168,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_13560","Hawksworthiomyces",NA,69,7,7,1,6,6,56,0.0769230769230769,0.0444004053308714,0.0497025228895925,0.654346493928492,0.4975,0.9315,0.995,1,0.544167757484168,1,"co-occurring",FALSE
"asv","Corthylus columbianus","ASV_15738","Graphilbum",NA,69,7,7,1,6,6,56,0.0769230769230769,0.0544310616846897,0.0543522806300986,0.413819162280596,0.573,0.8845,1,1,0.544167757484168,1,"co-occurring",FALSE
"asv","Corthylus columbianus","ASV_6117","Leptographium","gracile",69,7,13,1,6,12,50,0.0526315789473684,0.104110405736066,0.0594069672243468,-0.866545275645711,0.922,0.374,0.748,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_660","Grosmannia","francke-grosmanniae",69,7,13,0,7,13,49,0,0.0550799135377812,0.0494361102051692,-1.11416358020866,1,0.3255,0.651,1,0.332619193037371,0.902846894455239,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_1122","Raffaelea","arxii",69,7,8,0,7,8,54,0,0.0506778114331889,0.0538251176892811,-0.941527183010341,1,0.45,0.9,1,0.58828055514699,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_1646","Raffaelea","arxii",69,7,5,0,7,5,57,0,0.0643291342641027,0.0695840025324702,-0.924481661342844,1,0.455,0.91,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_3556","Sporothrix","rossii",69,7,9,0,7,9,53,0,0.0573224341108277,0.056040841420394,-1.02286890521182,1,0.382,0.764,1,0.582374743438033,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_3603","Sporothrix","eucastaneae",69,7,10,0,7,10,52,0,0.0636761833297607,0.0536196774150925,-1.18755252548083,1,0.297,0.594,1,0.582374743438033,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_4337","Ophiostoma","undulatum",69,7,4,0,7,4,58,0,0.0357623256072481,0.0555597082942786,-0.643673746770388,1,0.678,1,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_5162","Sporothrix",NA,69,7,7,0,7,7,55,0,0.0540372750477812,0.0639925201484792,-0.844431113548908,1,0.485,0.97,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_5724","Graphilbum",NA,69,7,4,0,7,4,58,0,0.051609137902284,0.0633054259462454,-0.815240354691033,1,0.552,1,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_6746","Graphilbum",NA,69,7,4,0,7,4,58,0,0.0522108276360398,0.0701888344730722,-0.743862297016349,1,0.577,1,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_7106","Ophiostoma","denticiliatum",69,7,5,0,7,5,57,0,0.0634271681295202,0.0747953105240267,-0.84800995791234,1,0.4815,0.963,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_7886","Grosmannia",NA,69,7,4,0,7,4,58,0,0.0690122839197366,0.0666105283307733,-1.03605669627835,1,0.4135,0.827,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_8274","Sporothrix","rossii",69,7,12,0,7,12,50,0,0.110527828196222,0.0661583574382865,-1.67065556758001,1,0.06,0.12,1,0.340244846004093,0.913288797168882,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_8974","Ophiostoma","karelicum",69,7,3,0,7,3,59,0,0.0369768217442059,0.060528359874442,-0.610900771488098,1,0.7005,1,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_9224","Ophiostoma","sparsiannulatum",69,7,3,0,7,3,59,0,0.037741092768607,0.0606146190797924,-0.622640104673842,1,0.693,1,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_9363","Sporothrix",NA,69,7,5,0,7,5,57,0,0.0836569800051549,0.0758041822079688,-1.1035931998533,1,0.3315,0.663,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_11554","Raffaelea","crossotarsi",69,7,3,0,7,3,59,0,0.036740592518482,0.0522856050460887,-0.702690396067826,1,0.6695,1,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_11600","Ophiostoma","undulatum",69,7,4,0,7,4,58,0,0.0538866655549994,0.0728175734215065,-0.740022813491394,1,0.5795,1,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_13249","Ophiostoma","denticulatum",69,7,6,0,7,6,56,0,0.0878189094547287,0.0717237871662449,-1.22440424473373,1,0.273,0.546,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_15258","Ophiostoma","pallidulum",69,7,7,0,7,7,55,0,0.0807142498988419,0.0747366145861305,-1.07998268781392,1,0.3135,0.627,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_15268","Grosmannia","olivacea",69,7,5,0,7,5,57,0,0.0638910364273054,0.0762816790889587,-0.83756725324303,1,0.487,0.974,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_17726",NA,NA,69,7,3,0,7,3,59,0,0.0577769043251792,0.0803065046209725,-0.719454851109165,1,0.585,1,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_21569","Sporothrix",NA,69,7,7,0,7,7,55,0,0.0822956933011958,0.0755234129658364,-1.0896712697349,1,0.312,0.624,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_22166","Grosmannia","cucullata",69,7,4,0,7,4,58,0,0.0159079539769886,0.0365841760013753,-0.434831550569584,1,0.841,1,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_22950","Sporothrix",NA,69,7,6,0,7,6,56,0,0.0307161156335746,0.0468992954284802,-0.654937677697433,1,0.67,1,1,1,1,"avoiding",FALSE
"asv","Corthylus columbianus","ASV_27488","Ceratocystiopsis","synnemata",69,7,4,0,7,4,58,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Corthylus columbianus","ASV_28495","Raffaelea","subfusca",69,7,3,0,7,3,59,0,0.0398254682897009,0.06203513051089,-0.641982501877863,1,0.678,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_8895","Ceratocystiopsis","manitobensis",69,5,13,2,3,11,53,0.125,0.125584447039292,0.0709396381608341,-0.00823865266928415,0.667,0.7175,1,1,0.235255945337252,0.842529713859045,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_9363","Sporothrix",NA,69,5,5,1,4,4,60,0.111111111111111,0.107220276805071,0.0870478192934897,0.0446976654627298,0.7075,0.794,1,1,0.321572880682702,0.893932158878959,"co-occurring",FALSE
"asv","Crypturgus alutaceus","ASV_8131","Graphilbum",NA,69,5,6,1,4,5,59,0.1,0.0866599966649981,0.073470412825829,0.181569734290538,0.676,0.844,1,1,0.374574999379366,0.953872074369038,"co-occurring",FALSE
"asv","Crypturgus alutaceus","ASV_22950","Sporothrix",NA,69,5,6,1,4,5,59,0.1,0.0399199599799899,0.04898564269241,1.22648263282497,0.3995,1,0.799,1,0.374574999379366,0.953872074369038,"co-occurring",FALSE
"asv","Crypturgus alutaceus","ASV_6045","Sporothrix",NA,69,5,7,1,4,6,58,0.0909090909090909,0.0523534494519996,0.057800107423068,0.667051380629507,0.5035,0.9395,1,1,0.424211904190528,0.959906117673447,"co-occurring",FALSE
"asv","Crypturgus alutaceus","ASV_6959","Ophiostoma","adjuncti",69,5,7,1,4,6,58,0.0909090909090909,0.0854791031879584,0.0689633749162277,0.0787372678284454,0.7045,0.8035,1,1,0.424211904190528,0.959906117673447,"co-occurring",FALSE
"asv","Crypturgus alutaceus","ASV_13560","Hawksworthiomyces",NA,69,5,7,1,4,6,58,0.0909090909090909,0.0906028771961745,0.0724258291271521,0.00422796282219662,0.7375,0.803,1,1,0.424211904190528,0.959906117673447,"co-occurring",FALSE
"asv","Crypturgus alutaceus","ASV_21569","Sporothrix",NA,69,5,7,1,4,6,58,0.0909090909090909,0.0981945518213658,0.0768624919374084,-0.0947856454902299,0.7535,0.7535,1,1,0.424211904190528,0.959906117673447,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_8274","Sporothrix","rossii",69,5,12,1,4,11,53,0.0625,0.0749583124895786,0.0408684171251648,-0.304839613714998,0.887,0.7245,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_6117","Leptographium","gracile",69,5,13,1,4,12,52,0.0588235294117647,0.0193920489656594,0.0276593548534749,1.42561099689393,0.33,1,0.66,1,1,1,"co-occurring",FALSE
"asv","Crypturgus alutaceus","ASV_660","Grosmannia","francke-grosmanniae",69,5,13,0,5,13,51,0,0.0527660889268176,0.0444418993504589,-1.18730499141623,1,0.306,0.612,1,0.575142191854029,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_1122","Raffaelea","arxii",69,5,8,0,5,8,56,0,0.0430404596237511,0.0528452755169827,-0.814461826581249,1,0.5535,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_1646","Raffaelea","arxii",69,5,5,0,5,5,59,0,0.102499662529679,0.0900185691125369,-1.13865020895343,1,0.306,0.612,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_3556","Sporothrix","rossii",69,5,9,0,5,9,55,0,0.0529880324777785,0.0541370853596317,-0.978775124774079,1,0.441,0.882,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_3603","Sporothrix","eucastaneae",69,5,10,0,5,10,54,0,0.0904985459762874,0.0600782347755612,-1.50634495694439,1,0.15,0.3,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_4044","Graphilbum",NA,69,5,6,0,5,6,58,0,0.0386193096548274,0.048699756812917,-0.793008264973186,1,0.614,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_4337","Ophiostoma","undulatum",69,5,4,0,5,4,60,0,0.0405827913956978,0.058545713973242,-0.693181253443181,1,0.6755,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_5162","Sporothrix",NA,69,5,7,0,5,7,57,0,0.0295147573786897,0.0425787010714482,-0.693181253443198,1,0.6755,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_5724","Graphilbum",NA,69,5,4,0,5,4,60,0,0.0405827913956978,0.058545713973242,-0.693181253443181,1,0.6755,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_6746","Graphilbum",NA,69,5,4,0,5,4,60,0,0.0226363181590795,0.048148692591275,-0.470133599498431,1,0.819,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_7106","Ophiostoma","denticiliatum",69,5,5,0,5,5,59,0,0.0578344727919524,0.0716479603163967,-0.807203338888587,1,0.5535,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_7618","Leptographium","lundbergii",69,5,7,0,5,7,57,0,0.0629314657328675,0.0661168419364158,-0.95182201523461,1,0.4515,0.903,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_7819","Hawksworthiomyces",NA,69,5,5,0,5,5,59,0,0.0573064309932753,0.0704398629007711,-0.813551143249712,1,0.552,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_7886","Grosmannia",NA,69,5,4,0,5,4,60,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Crypturgus alutaceus","ASV_8974","Ophiostoma","karelicum",69,5,3,0,5,3,61,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Crypturgus alutaceus","ASV_9224","Ophiostoma","sparsiannulatum",69,5,3,0,5,3,61,0,0.0463803330236546,0.0669093873979899,-0.69318125344319,1,0.6755,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_11554","Raffaelea","crossotarsi",69,5,3,0,5,3,61,0,0.101979561209175,0.0919824361228887,-1.10868515237985,1,0.3765,0.753,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_11600","Ophiostoma","undulatum",69,5,4,0,5,4,60,0,0.0405827913956978,0.058545713973242,-0.693181253443181,1,0.6755,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_13249","Ophiostoma","denticulatum",69,5,6,0,5,6,58,0,0.068795508865543,0.0713979462522417,-0.963550248665354,1,0.445,0.89,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_15258","Ophiostoma","pallidulum",69,5,7,0,5,7,57,0,0.0623220701259731,0.0644370729970745,-0.967177235514757,1,0.445,0.89,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_15268","Grosmannia","olivacea",69,5,5,0,5,5,59,0,0.0558056806180876,0.0699661691986358,-0.797609491233596,1,0.563,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_15738","Graphilbum",NA,69,5,7,0,5,7,57,0,0.0314248033107467,0.043246012700055,-0.72665203908398,1,0.6545,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_16537","Graphilbum",NA,69,5,3,0,5,3,61,0,0.0258700778960911,0.0550270772471712,-0.470133599498436,1,0.819,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_17726",NA,NA,69,5,3,0,5,3,61,0,0.0258700778960911,0.0550270772471712,-0.470133599498436,1,0.819,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_22166","Grosmannia","cucullata",69,5,4,0,5,4,60,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Crypturgus alutaceus","ASV_23023","Sporothrix",NA,69,5,4,0,5,4,60,0,0.0205727863931966,0.0463619888896461,-0.443742533180907,1,0.8355,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_25723","Ceratocystiopsis","manitobensis",69,5,4,0,5,4,60,0,0.0647109268920176,0.0799086249816515,-0.809811542957677,1,0.552,1,1,1,1,"avoiding",FALSE
"asv","Crypturgus alutaceus","ASV_27488","Ceratocystiopsis","synnemata",69,5,4,0,5,4,60,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Crypturgus alutaceus","ASV_28495","Raffaelea","subfusca",69,5,3,0,5,3,61,0,0.0463803330236546,0.0669093873979899,-0.69318125344319,1,0.6755,1,1,1,1,"avoiding",FALSE
"asv","Cyclorhipidion bodoanum","ASV_9224","Ophiostoma","sparsiannulatum",69,8,3,2,6,1,60,0.222222222222222,0.145603357234174,0.101321953381758,0.756192142282986,0.4015,0.921,0.803,1,0.0336679772493034,0.348779201817002,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_3603","Sporothrix","eucastaneae",69,8,10,2,6,8,53,0.125,0.105540165040504,0.0567350874102903,0.342994711875011,0.589,0.8515,1,1,0.326795784583521,0.898494670059224,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_8974","Ophiostoma","karelicum",69,8,3,1,7,2,59,0.1,0.0671835917958963,0.0469662393485358,0.698723352333442,0.672,1,1,1,0.313089285032637,0.893932158878959,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_5724","Graphilbum",NA,69,8,4,1,7,3,58,0.0909090909090909,0.168863219488528,0.0919163587311254,-0.848098528440068,0.943,0.4265,0.853,1,0.396351189877166,0.95506581609781,"avoiding",FALSE
"asv","Cyclorhipidion bodoanum","ASV_25723","Ceratocystiopsis","manitobensis",69,8,4,1,7,3,58,0.0909090909090909,0.0292418936741101,0.0424755007042101,1.4518297892335,0.322,1,0.644,1,0.396351189877166,0.95506581609781,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_27488","Ceratocystiopsis","synnemata",69,8,4,1,7,3,58,0.0909090909090909,0.0303333484924284,0.0428763892733155,1.41279952541065,0.334,1,0.668,1,0.396351189877166,0.95506581609781,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_7106","Ophiostoma","denticiliatum",69,8,5,1,7,4,57,0.0833333333333333,0.119924356117456,0.0812100336265699,-0.450572683572324,0.843,0.587,1,1,0.47064642804613,1,"avoiding",FALSE
"asv","Cyclorhipidion bodoanum","ASV_7819","Hawksworthiomyces",NA,69,8,5,1,7,4,57,0.0833333333333333,0.0268050692012675,0.0389358756455258,1.45182978923351,0.322,1,0.644,1,0.47064642804613,1,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_8131","Graphilbum",NA,69,8,6,1,7,5,56,0.0769230769230769,0.0247431408011701,0.0359408082881783,1.45182978923348,0.322,1,0.644,1,0.536815624540364,1,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_5162","Sporothrix",NA,69,8,7,1,7,6,55,0.0714285714285714,0.101575513031244,0.0678958148791289,-0.444017671138368,0.843,0.587,1,1,1,1,"avoiding",FALSE
"asv","Cyclorhipidion bodoanum","ASV_3556","Sporothrix","rossii",69,8,9,1,7,8,53,0.0625,0.0437677171919295,0.0433487740964853,0.432129470752192,0.5735,0.888,1,1,1,1,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_8274","Sporothrix","rossii",69,8,12,1,7,11,50,0.0526315789473684,0.05521766731319,0.0368287358405386,-0.0702193085589147,0.793,0.7695,1,1,1,1,"avoiding",FALSE
"asv","Cyclorhipidion bodoanum","ASV_660","Grosmannia","francke-grosmanniae",69,8,13,1,7,12,49,0.05,0.0893815070590004,0.0489191528061199,-0.805032483188746,0.9195,0.4085,0.817,1,1,1,"avoiding",FALSE
"asv","Cyclorhipidion bodoanum","ASV_6117","Leptographium","gracile",69,8,13,1,7,12,49,0.05,0.0166833416708355,0.0235820141003233,1.41279952541067,0.334,1,0.668,1,1,1,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_8895","Ceratocystiopsis","manitobensis",69,8,13,1,7,12,49,0.05,0.0340512361443874,0.0311195397147944,0.512499992023675,0.6005,0.927,1,1,1,1,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_1122","Raffaelea","arxii",69,8,8,0,8,8,53,0,0.0474665904380761,0.0471088969388522,-1.00759290754968,1,0.4255,0.851,1,0.582588581255013,1,"avoiding",FALSE
"asv","Cyclorhipidion bodoanum","ASV_1646","Raffaelea","arxii",69,8,5,0,8,5,56,0,0.0890286052116981,0.0708741491854823,-1.25615060265068,1,0.2605,0.521,1,1,1,"avoiding",FALSE
"asv","Cyclorhipidion bodoanum","ASV_4044","Graphilbum",NA,69,8,6,0,8,6,55,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_4337","Ophiostoma","undulatum",69,8,4,0,8,4,57,0,0.0319705307199058,0.0434193521454605,-0.736319846800117,1,0.6485,1,1,1,1,"avoiding",FALSE
"asv","Cyclorhipidion bodoanum","ASV_6045","Sporothrix",NA,69,8,7,0,8,7,54,0,0,0,NA,1,1,1,1,0.58828055514699,1,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_6746","Graphilbum",NA,69,8,4,0,8,4,57,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_6959","Ophiostoma","adjuncti",69,8,7,0,8,7,54,0,0,0,NA,1,1,1,1,0.58828055514699,1,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_7618","Leptographium","lundbergii",69,8,7,0,8,7,54,0,0.025119702708497,0.0341152052571475,-0.736319846800106,1,0.6485,1,1,0.58828055514699,1,"avoiding",FALSE
"asv","Cyclorhipidion bodoanum","ASV_7886","Grosmannia",NA,69,8,4,0,8,4,57,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_9363","Sporothrix",NA,69,8,5,0,8,5,56,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_11554","Raffaelea","crossotarsi",69,8,3,0,8,3,58,0,0.0684119837696615,0.0620299660503781,-1.10288604243472,1,0.392,0.784,1,1,1,"avoiding",FALSE
"asv","Cyclorhipidion bodoanum","ASV_11600","Ophiostoma","undulatum",69,8,4,0,8,4,57,0,0.0319705307199058,0.0434193521454605,-0.736319846800117,1,0.6485,1,1,1,1,"avoiding",FALSE
"asv","Cyclorhipidion bodoanum","ASV_13249","Ophiostoma","denticulatum",69,8,6,0,8,6,55,0,0.0270519875322281,0.03673945181539,-0.736319846800113,1,0.6485,1,1,1,1,"avoiding",FALSE
"asv","Cyclorhipidion bodoanum","ASV_13560","Hawksworthiomyces",NA,69,8,7,0,8,7,54,0,0,0,NA,1,1,1,1,0.58828055514699,1,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_15258","Ophiostoma","pallidulum",69,8,7,0,8,7,54,0,0.0509512998257368,0.0506650199368454,-1.00565044461145,1,0.4255,0.851,1,0.58828055514699,1,"avoiding",FALSE
"asv","Cyclorhipidion bodoanum","ASV_15268","Grosmannia","olivacea",69,8,5,0,8,5,56,0,0.0293063198265802,0.039801072800006,-0.736319846800105,1,0.6485,1,1,1,1,"avoiding",FALSE
"asv","Cyclorhipidion bodoanum","ASV_15738","Graphilbum",NA,69,8,7,0,8,7,54,0,0,0,NA,1,1,1,1,0.58828055514699,1,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_16537","Graphilbum",NA,69,8,3,0,8,3,58,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_17726",NA,NA,69,8,3,0,8,3,58,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_21569","Sporothrix",NA,69,8,7,0,8,7,54,0,0.048562742909916,0.043564974292038,-1.11471987988276,1,0.392,0.784,1,0.58828055514699,1,"avoiding",FALSE
"asv","Cyclorhipidion bodoanum","ASV_22166","Grosmannia","cucullata",69,8,4,0,8,4,57,0,0.0311974168902637,0.0431715455471774,-0.722638406729531,1,0.657,1,1,1,1,"avoiding",FALSE
"asv","Cyclorhipidion bodoanum","ASV_22950","Sporothrix",NA,69,8,6,0,8,6,55,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_23023","Sporothrix",NA,69,8,4,0,8,4,57,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Cyclorhipidion bodoanum","ASV_28495","Raffaelea","subfusca",69,8,3,0,8,3,58,0,0.0351675837918961,0.0477612873600067,-0.736319846800109,1,0.6485,1,1,1,1,"avoiding",FALSE
"asv","Cyclorhipidion pelliculosum","ASV_5162","Sporothrix",NA,69,13,7,7,6,0,56,0.538461538461538,0.1601514367189,0.081110992811661,4.66410394730429,5e-04,1,0.001,0.3315,1.59051290860277e-06,0.00105451005840364,"co-occurring",FALSE
"asv","Cyclorhipidion pelliculosum","ASV_660","Grosmannia","francke-grosmanniae",69,13,13,8,5,5,51,0.444444444444444,0.174041248122981,0.0641947455472101,4.21223254359041,0.0015,1,0.003,0.3978,0.000134195691560037,0.0222429358760761,"co-occurring",FALSE
"asv","Cyclorhipidion pelliculosum","ASV_3603","Sporothrix","eucastaneae",69,13,10,6,7,4,52,0.352941176470588,0.123101759355415,0.0546954123874998,4.20216992765011,5e-04,1,0.001,0.3315,0.00199939584396605,0.101969188042269,"co-occurring",FALSE
"asv","Cyclorhipidion pelliculosum","ASV_5724","Graphilbum",NA,69,13,4,4,9,0,56,0.307692307692308,0.136687299693803,0.0733806880727879,2.33038163704436,0.048,1,0.096,1,0.00082706671247344,0.0731126973826521,"co-occurring",FALSE
"asv","Cyclorhipidion pelliculosum","ASV_7106","Ophiostoma","denticiliatum",69,13,5,4,9,1,55,0.285714285714286,0.0941961526981985,0.0625990493747592,3.05944155588583,0.014,1,0.028,0.884,0.0036772658446896,0.125373134328358,"co-occurring",FALSE
